8.773083845363303102e-01,9.609623716106875380e-01,3.985110109516138976e-01,8.468233264900276724e-01,5.497902222704281749e-01,7.391234680538529833e-01,7.297142170001240657e-01,7.330397331122111559e-01,7.605955538774762381e-01,8.760051150120490293e-01,5.920518104130515491e-01
8.777323845363302901e-01,9.604103716106875410e-01,4.032250109516138936e-01,8.463853264900276230e-01,5.502782222704282189e-01,7.437274680538530358e-01,7.301662170001240737e-01,7.376917331122111454e-01,7.601915538774762782e-01,8.764371150120490173e-01,5.914598104130515122e-01
8.781023845363302716e-01,9.598523716106875936e-01,4.077990109516139161e-01,8.458873264900276245e-01,5.506762222704282284e-01,7.485554680538530903e-01,7.305762170001240952e-01,7.424557331122111359e-01,7.596715538774763132e-01,8.767831150120489747e-01,5.909278104130515352e-01
8.784043845363302960e-01,9.593643716106875496e-01,4.124290109516139391e-01,8.454173264900276541e-01,5.512502222704281918e-01,7.532454680538530623e-01,7.309702170001241006e-01,7.471137331122111869e-01,7.591495538774762908e-01,8.773531150120489341e-01,5.903618104130515798e-01
8.788743845363302665e-01,9.589143716106875992e-01,4.172010109516139376e-01,8.450273264900276526e-01,5.516522222704282052e-01,7.579254680538530797e-01,7.312822170001240796e-01,7.518377331122111373e-01,7.587175538774763028e-01,8.777831150120489756e-01,5.899398104130515463e-01
8.792543845363303134e-01,9.583303716106875703e-01,4.217650109516139501e-01,8.445833264900276527e-01,5.519502222704282257e-01,7.625134680538531162e-01,7.317022170001240555e-01,7.566737331122110888e-01,7.581555538774763514e-01,8.781671150120490266e-01,5.895558104130514954e-01
8.795803845363303619e-01,9.579023716106875863e-01,4.265710109516139270e-01,8.441233264900276367e-01,5.523482222704282352e-01,7.674254680538531437e-01,7.319962170001240720e-01,7.611457331122111203e-01,7.577895538774763740e-01,8.786571150120490170e-01,5.890998104130514834e-01
8.800503845363303324e-01,9.575243716106875969e-01,4.312070109516139005e-01,8.437273264900276848e-01,5.527402222704281831e-01,7.720394680538531507e-01,7.323982170001240855e-01,7.656617331122110848e-01,7.574355538774764085e-01,8.790731150120489890e-01,5.886058104130514890e-01
8.804803845363303738e-01,9.571063716106875674e-01,4.359330109516139085e-01,8.432373264900276943e-01,5.530762222704281861e-01,7.767154680538531641e-01,7.327622170001241164e-01,7.703637331122110687e-01,7.568615538774764451e-01,8.794031150120490414e-01,5.881598104130515425e-01
8.809323845363303818e-01,9.566603716106876210e-01,4.403950109516139300e-01,8.428753264900277209e-01,5.534102222704281315e-01,7.813334680538531751e-01,7.331102170001241314e-01,7.748097331122110187e-01,7.565515538774764126e-01,8.797771150120490269e-01,5.878618104130515221e-01
8.814323845363303267e-01,9.563083716106876020e-01,4.448790109516139180e-01,8.424953264900276739e-01,5.539602222704281820e-01,7.860254680538532046e-01,7.333702170001241694e-01,7.792817331122110502e-01,7.562015538774764511e-01,8.800971150120490138e-01,5.875338104130515271e-01
8.819443845363302836e-01,9.558703716106875525e-01,4.492130109516139225e-01,8.420813264900276485e-01,5.543082222704281969e-01,7.905614680538531891e-01,7.337482170001241588e-01,7.836917331122110753e-01,7.557855538774764792e-01,8.804831150120490113e-01,5.870618104130514991e-01
8.822603845363302666e-01,9.554543716106875806e-01,4.536870109516139005e-01,8.416293264900276405e-01,5.546862222704281864e-01,7.951474680538531681e-01,7.340982170001241203e-01,7.879257331122110353e-01,7.553435538774764257e-01,8.807771150120490278e-01,5.868018104130514612e-01
8.825703845363302991e-01,9.551423716106876016e-01,4.581610109516138785e-01,8.412313264900276311e-01,5.551082222704282199e-01,7.996474680538531166e-01,7.343962170001241407e-01,7.924457331122110038e-01,7.551915538774763847e-01,8.810431150120490162e-01,5.865658104130514472e-01
8.827463845363302530e-01,9.547603716106876082e-01,4.625270109516138595e-01,8.409933264900276706e-01,5.554682222704282468e-01,8.039994680538531391e-01,7.346882170001240997e-01,7.969557331122110178e-01,7.548415538774764233e-01,8.813571150120490527e-01,5.862278104130514977e-01
8.831623845363302250e-01,9.544683716106876492e-01,4.668950109516138425e-01,8.407293264900276286e-01,5.558022222704281923e-01,8.085474680538531356e-01,7.350422170001240652e-01,8.015357331122110462e-01,7.545055538774764203e-01,8.817031150120490102e-01,5.858118104130515258e-01
8.835383845363302679e-01,9.540663716106876358e-01,4.711070109516138360e-01,8.404693264900275906e-01,5.562382222704281842e-01,8.132014680538531826e-01,7.353082170001240536e-01,8.058877331122110688e-01,7.542375538774763744e-01,8.819471150120490321e-01,5.855318104130515788e-01
8.838803845363302214e-01,9.538143716106876058e-01,4.754170109516138165e-01,8.401013264900275557e-01,5.565362222704282047e-01,8.175574680538532091e-01,7.355782170001240461e-01,8.102637331122111153e-01,7.539175538774763874e-01,8.821171150120490356e-01,5.851718104130515519e-01
8.841323845363302514e-01,9.535143716106876388e-01,4.796250109516138060e-01,8.397933264900275807e-01,5.568582222704282492e-01,8.218454680538531676e-01,7.358142170001240601e-01,8.144677331122111008e-01,7.536055538774764084e-01,8.823091150120490056e-01,5.848058104130515744e-01
8.844183845363302598e-01,9.532443716106876463e-01,4.838030109516138211e-01,8.395933264900276027e-01,5.571622222704282201e-01,8.260734680538531771e-01,7.361342170001240470e-01,8.187357331122111503e-01,7.534615538774763754e-01,8.825991150120490181e-01,5.845718104130516179e-01
8.846063845363302258e-01,9.529883716106876124e-01,4.880210109516138206e-01,8.393493264900275808e-01,5.573422222704281781e-01,8.301554680538532072e-01,7.365902170001240590e-01,8.230537331122111944e-01,7.532975538774763224e-01,8.828571150120489985e-01,5.842798104130516590e-01
8.849563845363301873e-01,9.527223716106876239e-01,4.922650109516138461e-01,8.390333264900275978e-01,5.578362222704281725e-01,8.343574680538532462e-01,7.369322170001240124e-01,8.273417331122111529e-01,7.531295538774763765e-01,8.831071150120489710e-01,5.840498104130517065e-01
8.852103845363301637e-01,9.524763716106876554e-01,4.963310109516138602e-01,8.387693264900275558e-01,5.580022222704281720e-01,8.384374680538532187e-01,7.371582170001239609e-01,8.316597331122111969e-01,7.530315538774763340e-01,8.834851150120489605e-01,5.837358104130516701e-01
8.853463845363301887e-01,9.522603716106876615e-01,5.003910109516138682e-01,8.383933264900275129e-01,5.583282222704282205e-01,8.425274680538532568e-01,7.373642170001240004e-01,8.359017331122111649e-01,7.527835538774763080e-01,8.836371150120490015e-01,5.833438104130517221e-01
8.855323845363302082e-01,9.520363716106876595e-01,5.045110109516138808e-01,8.380853264900275379e-01,5.586542222704282690e-01,8.467134680538532798e-01,7.377042170001240073e-01,8.400477331122111480e-01,7.525615538774762525e-01,8.838071150120490049e-01,5.831798104130516691e-01
8.857203845363301742e-01,9.517203716106876765e-01,5.086550109516139173e-01,8.378753264900274944e-01,5.588882222704282254e-01,8.506774680538532474e-01,7.379962170001239663e-01,8.442617331122111990e-01,7.523595538774762170e-01,8.840271150120490029e-01,5.829698104130516256e-01
8.860603845363301811e-01,9.514843716106876625e-01,5.127330109516139434e-01,8.376713264900275124e-01,5.591822222704282419e-01,8.546854680538532589e-01,7.381922170001239403e-01,8.481737331122112256e-01,7.521435538774762231e-01,8.842211150120490304e-01,5.827698104130516477e-01
8.863563845363301441e-01,9.511843716106876956e-01,5.165490109516139849e-01,8.374613264900274689e-01,5.593582222704281959e-01,8.586274680538532600e-01,7.384322170001239583e-01,8.520777331122112441e-01,7.519215538774761676e-01,8.845011150120489773e-01,5.827198104130516532e-01
8.864643845363301411e-01,9.510563716106876786e-01,5.204510109516139460e-01,8.372793264900274535e-01,5.594982222704282249e-01,8.626274680538532635e-01,7.387782170001239157e-01,8.561357331122112502e-01,7.516835538774762071e-01,8.848271150120490258e-01,5.824878104130516432e-01
8.867403845363301951e-01,9.508863716106876751e-01,5.243530109516139071e-01,8.370433264900274395e-01,5.597002222704282604e-01,8.663894680538533066e-01,7.389962170001239672e-01,8.598377331122112333e-01,7.514355538774761811e-01,8.849511150120490388e-01,5.823478104130516142e-01
8.870343845363302115e-01,9.507403716106876956e-01,5.284350109516139371e-01,8.368493264900274120e-01,5.600942222704282658e-01,8.702414680538532732e-01,7.391542170001239587e-01,8.636537331122112748e-01,7.511735538774761967e-01,8.853291150120490283e-01,5.823078104130515742e-01
8.872003845363302110e-01,9.506123716106876786e-01,5.324370109516138871e-01,8.366373264900274220e-01,5.603442222704282383e-01,8.739574680538533258e-01,7.394682170001239951e-01,8.675857331122113214e-01,7.510575538774761917e-01,8.857111150120490217e-01,5.821818104130516147e-01
8.875203845363301980e-01,9.504743716106877072e-01,5.363070109516139272e-01,8.365973264900273820e-01,5.606642222704282252e-01,8.778314680538533699e-01,7.396882170001239931e-01,8.713097331122112710e-01,7.508615538774762177e-01,8.858671150120490667e-01,5.819618104130516167e-01
8.879563845363301899e-01,9.503823716106877262e-01,5.401570109516139473e-01,8.364053264900274121e-01,5.608482222704281872e-01,8.816214680538533299e-01,7.399022170001240406e-01,8.750217331122113196e-01,7.506915538774762142e-01,8.859431150120490317e-01,5.817978104130515637e-01
8.881303845363301974e-01,9.502123716106877227e-01,5.438010109516139279e-01,8.362333264900274621e-01,5.611122222704282292e-01,8.853874680538533770e-01,7.399622170001239896e-01,8.786237331122113137e-01,7.505795538774762132e-01,8.862771150120489771e-01,5.817118104130515333e-01
8.881963845363302079e-01,9.500783716106877552e-01,5.474250109516138885e-01,8.359613264900274121e-01,5.614142222704282537e-01,8.889934680538533751e-01,7.401242170001239851e-01,8.821797331122113173e-01,7.504055538774762057e-01,8.865211150120489991e-01,5.816038104130515363e-01
8.883903845363302354e-01,9.500743716106877512e-01,5.510050109516139161e-01,8.358653264900274271e-01,5.616022222704282196e-01,8.926174680538533357e-01,7.402802170001240301e-01,8.858297331122113594e-01,7.501535538774761758e-01,8.868191150120490196e-01,5.814278104130515823e-01
8.885143845363302484e-01,9.500263716106877032e-01,5.544910109516139052e-01,8.356633264900273916e-01,5.618022222704281976e-01,8.962254680538533913e-01,7.405522170001240800e-01,8.895337331122114000e-01,7.501095538774761318e-01,8.871571150120489690e-01,5.814138104130516238e-01
8.886083845363302869e-01,9.499503716106877382e-01,5.579750109516139478e-01,8.355133264900274082e-01,5.620282222704281461e-01,8.997434680538534124e-01,7.407502170001241115e-01,8.931897331122113926e-01,7.498875538774760763e-01,8.872651150120489660e-01,5.812758104130516523e-01
8.887303845363302424e-01,9.498063716106877052e-01,5.614570109516139329e-01,8.353913264900274527e-01,5.621882222704281951e-01,9.032954680538534120e-01,7.409702170001241095e-01,8.967177331122113682e-01,7.499195538774761083e-01,8.875871150120490105e-01,5.812978104130516188e-01
8.889003845363302458e-01,9.497023716106877123e-01,5.649930109516139165e-01,8.352973264900274142e-01,5.623762222704281610e-01,9.068354680538533996e-01,7.412062170001241235e-01,9.002137331122114228e-01,7.499075538774760963e-01,8.877171150120489740e-01,5.812338104130516658e-01
8.890483845363302828e-01,9.497163716106876707e-01,5.684870109516139136e-01,8.352833264900274557e-01,5.624962222704281700e-01,9.102634680538533862e-01,7.414302170001241254e-01,9.036437331122114669e-01,7.498535538774760978e-01,8.878931150120489280e-01,5.810258104130516799e-01
8.892783845363302353e-01,9.494803716106876568e-01,5.718730109516139137e-01,8.352473264900274197e-01,5.625582222704281765e-01,9.136814680538534184e-01,7.415582170001241424e-01,9.069657331122115140e-01,7.498275538774761273e-01,8.881111150120489794e-01,5.809278104130516374e-01
8.895403845363302198e-01,9.494983716106876193e-01,5.752290109516139394e-01,8.351953264900273677e-01,5.626942222704282015e-01,9.170114680538533625e-01,7.418522170001241589e-01,9.103137331122115317e-01,7.497435538774761543e-01,8.882931150120489949e-01,5.807878104130516084e-01
8.896703845363301832e-01,9.495143716106876353e-01,5.786010109516139810e-01,8.350793264900273627e-01,5.629382222704282235e-01,9.204454680538534106e-01,7.421422170001241714e-01,9.136957331122115278e-01,7.497215538774761878e-01,8.885631150120489874e-01,5.807318104130516634e-01
8.897363845363301937e-01,9.494823716106876033e-01,5.820550109516139381e-01,8.350513264900273347e-01,5.631382222704282015e-01,9.238134680538534482e-01,7.422522170001242259e-01,9.169677331122115804e-01,7.497595538774761703e-01,8.886611150120490299e-01,5.805818104130516799e-01
8.900143845363301942e-01,9.495743716106875842e-01,5.852730109516139922e-01,8.351573264900273852e-01,5.631262222704281895e-01,9.270434680538534034e-01,7.423822170001241894e-01,9.203297331122115565e-01,7.498015538774761568e-01,8.888751150120490774e-01,5.805158104130516694e-01
8.901323845363301457e-01,9.496403716106875947e-01,5.886170109516140059e-01,8.350913264900273747e-01,5.633142222704281554e-01,9.304154680538534450e-01,7.426102170001241953e-01,9.234437331122115067e-01,7.497735538774761288e-01,8.890291150120490649e-01,5.806218104130517199e-01
8.903443845363301357e-01,9.496403716106875947e-01,5.917390109516139640e-01,8.349033264900274087e-01,5.635662222704281854e-01,9.337154680538534146e-01,7.428242170001242428e-01,9.267137331122115018e-01,7.498335538774760778e-01,8.892011150120490148e-01,5.805978104130516959e-01
8.905083845363301887e-01,9.495923716106875467e-01,5.949250109516139862e-01,8.347873264900274037e-01,5.637242222704281769e-01,9.367954680538533863e-01,7.430262170001242783e-01,9.299397331122114529e-01,7.498895538774760228e-01,8.894471150120489833e-01,5.805698104130516679e-01
8.906383845363301521e-01,9.495763716106875307e-01,5.980450109516139978e-01,8.347913264900274077e-01,5.638282222704281699e-01,9.401954680538533449e-01,7.432022170001242323e-01,9.329577331122114181e-01,7.499535538774759758e-01,8.895971150120489668e-01,5.804658104130516749e-01
8.908483845363301956e-01,9.496143716106875132e-01,6.011430109516140430e-01,8.346833264900274107e-01,5.638322222704281739e-01,9.433274680538533685e-01,7.432842170001242588e-01,9.359617331122114248e-01,7.499935538774760158e-01,8.896851150120489438e-01,5.804858104130516949e-01
8.911083845363302336e-01,9.496583716106875572e-01,6.042010109516140481e-01,8.345813264900273643e-01,5.641162222704281248e-01,9.463774680538533657e-01,7.434362170001242998e-01,9.389997331122114099e-01,7.499155538774759933e-01,8.899731150120488987e-01,5.805358104130516894e-01
8.912503845363302091e-01,9.496403716106875947e-01,6.072070109516140013e-01,8.346253264900274083e-01,5.641342222704280873e-01,9.495494680538533183e-01,7.437222170001243082e-01,9.419977331122113551e-01,7.498515538774760403e-01,8.900971150120489117e-01,5.805338104130517429e-01
8.914143845363302621e-01,9.495603716106876258e-01,6.100770109516140405e-01,8.344573264900274623e-01,5.645362222704281008e-01,9.525574680538533290e-01,7.439882170001242967e-01,9.449557331122113712e-01,7.499915538774760693e-01,8.903411150120489337e-01,5.804578104130517779e-01
8.916483845363302185e-01,9.496643716106876187e-01,6.130110109516140326e-01,8.343733264900274893e-01,5.646122222704280658e-01,9.554074680538533482e-01,7.441862170001243282e-01,9.478417331122113154e-01,7.501675538774760232e-01,8.905311150120489572e-01,5.805178104130517269e-01
8.918043845363302635e-01,9.497423716106876412e-01,6.158530109516140438e-01,8.343853264900275013e-01,5.648462222704280222e-01,9.582454680538533554e-01,7.444942170001243031e-01,9.507177331122113051e-01,7.502255538774760257e-01,8.907151150120489191e-01,5.805058104130517149e-01
8.919423845363302350e-01,9.498723716106876047e-01,6.187410109516140455e-01,8.343593264900275308e-01,5.649142222704279792e-01,9.612514680538533085e-01,7.445622170001242601e-01,9.535737331122112748e-01,7.503015538774759907e-01,8.908351150120489281e-01,5.803498104130516699e-01
8.920103845363301920e-01,9.499063716106875832e-01,6.216510109516140137e-01,8.342773264900275043e-01,5.649342222704279992e-01,9.641674680538533382e-01,7.447762170001243076e-01,9.564537331122112684e-01,7.503955538774760292e-01,8.910591150120489301e-01,5.803278104130517034e-01
8.920983845363301690e-01,9.499003716106876327e-01,6.244930109516140249e-01,8.346013264900274953e-01,5.652342222704279662e-01,9.670354680538533199e-01,7.448922170001243126e-01,9.592637331122112476e-01,7.503035538774760482e-01,8.913331150120489266e-01,5.803598104130517354e-01
8.923183845363301669e-01,9.498803716106876127e-01,6.274270109516140170e-01,8.346213264900275153e-01,5.652922222704279687e-01,9.696994680538533196e-01,7.451922170001242796e-01,9.619377331122112018e-01,7.504415538774760197e-01,8.913491150120489426e-01,5.803398104130517154e-01
8.924483845363301304e-01,9.498443716106875767e-01,6.300650109516140462e-01,8.346153264900275648e-01,5.654322222704279977e-01,9.723894680538532898e-01,7.454742170001242840e-01,9.647117331122112560e-01,7.505635538774759752e-01,8.915131150120489956e-01,5.803638104130517394e-01
8.927163845363301764e-01,9.498563716106875887e-01,6.327210109516140379e-01,8.347173264900276113e-01,5.654242222704279897e-01,9.751554680538533360e-01,7.456522170001242955e-01,9.674637331122112327e-01,7.504735538774759407e-01,8.916631150120489790e-01,5.803638104130517394e-01
8.928863845363301799e-01,9.499603716106875817e-01,6.356110109516139861e-01,8.348393264900275668e-01,5.655302222704280402e-01,9.777574680538533292e-01,7.457022170001242900e-01,9.701017331122112619e-01,7.505215538774759887e-01,8.917091150120489695e-01,5.803598104130517354e-01
8.931143845363301859e-01,9.500363716106875467e-01,6.380850109516139623e-01,8.347253264900276193e-01,5.657922222704280246e-01,9.804094680538533169e-01,7.457942170001242710e-01,9.728517331122112921e-01,7.504995538774760222e-01,8.919951150120489780e-01,5.803678104130517434e-01
8.933103845363301598e-01,9.500043716106875147e-01,6.407410109516139540e-01,8.345713264900276318e-01,5.660002222704280106e-01,9.829394680538533491e-01,7.457422170001242190e-01,9.754057331122112373e-01,7.504455538774760237e-01,8.922151150120489760e-01,5.803518104130517274e-01
8.933743845363301128e-01,9.500403716106875507e-01,6.431610109516139318e-01,8.345753264900276358e-01,5.662542222704279871e-01,9.854834680538533398e-01,7.459322170001242425e-01,9.778957331122112295e-01,7.504615538774760397e-01,8.924791150120490180e-01,5.804578104130517779e-01
8.936223845363301388e-01,9.498843716106875057e-01,6.457790109516139410e-01,8.346473264900275968e-01,5.664042222704279705e-01,9.880934680538533410e-01,7.459782170001242330e-01,9.804357331122112162e-01,7.504615538774760397e-01,8.927191150120490359e-01,5.803598104130517354e-01
8.939283845363301673e-01,9.500223716106874772e-01,6.480890109516139752e-01,8.343853264900276123e-01,5.665402222704279955e-01,9.906074680538533572e-01,7.459902170001242450e-01,9.829757331122112030e-01,7.505455538774760127e-01,8.929471150120490419e-01,5.803838104130517594e-01
8.941683845363301852e-01,9.501743716106875182e-01,6.505430109516139314e-01,8.344753264900276468e-01,5.667882222704280215e-01,9.931214680538533734e-01,7.462262170001242589e-01,9.854617331122111912e-01,7.504895538774760677e-01,8.931591150120490319e-01,5.804398104130517044e-01
8.943203845363302262e-01,9.501523716106875517e-01,6.530390109516139852e-01,8.346553264900276048e-01,5.668502222704280280e-01,9.956194680538533737e-01,7.463662170001242879e-01,9.880717331122111924e-01,7.506135538774760807e-01,8.932471150120490089e-01,5.804978104130517069e-01
8.943143845363302757e-01,9.502123716106875007e-01,6.555690109516140174e-01,8.347173264900276113e-01,5.668162222704280495e-01,9.980334680538534009e-01,7.463962170001242624e-01,9.904397331122112291e-01,7.506615538774761287e-01,8.933751150120490259e-01,5.803738104130516939e-01
8.945683845363302522e-01,9.501203716106875197e-01,6.579690109516139751e-01,8.346873264900276368e-01,5.669722222704280945e-01,1.000523468053853504e+00,7.464802170001242354e-01,9.928357331122111828e-01,7.506335538774761007e-01,8.933871150120490379e-01,5.804318104130516964e-01
8.947623845363302797e-01,9.501963716106874847e-01,6.602670109516139973e-01,8.345333264900276493e-01,5.672622222704281070e-01,1.002857468053853562e+00,7.465722170001242164e-01,9.951117331122111276e-01,7.506375538774761047e-01,8.935811150120490653e-01,5.805478104130517014e-01
8.947903845363303077e-01,9.502883716106874656e-01,6.625550109516139541e-01,8.347593264900275978e-01,5.673382222704280720e-01,1.005065468053853550e+00,7.467642170001241864e-01,9.974377331122111778e-01,7.507195538774761312e-01,8.937371150120491103e-01,5.806698104130516569e-01
8.949723845363303232e-01,9.503783716106875001e-01,6.648270109516140058e-01,8.347953264900276338e-01,5.673822222704281160e-01,1.007233468053853498e+00,7.470382170001241828e-01,9.998317331122111851e-01,7.506455538774761127e-01,8.938991150120491058e-01,5.804838104130516374e-01
8.952703845363303436e-01,9.504083716106874746e-01,6.671670109516140146e-01,8.347813264900276753e-01,5.674762222704281545e-01,1.009485468053853419e+00,7.471662170001241998e-01,1.002243733112211155e+00,7.508255538774760707e-01,8.939331150120490843e-01,5.804958104130516494e-01
8.954463845363302976e-01,9.503903716106875121e-01,6.694190109516140463e-01,8.347773264900276713e-01,5.677042222704281604e-01,1.011701468053853414e+00,7.473462170001241578e-01,1.004479733112211060e+00,7.508455538774760907e-01,8.940171150120490573e-01,5.805038104130516574e-01
8.956783845363303076e-01,9.505023716106875131e-01,6.717770109516140176e-01,8.348773264900276603e-01,5.678282222704281734e-01,1.013863468053853412e+00,7.475902170001241798e-01,1.006779733112211028e+00,7.509835538774760622e-01,8.942151150120490888e-01,5.806918104130516234e-01
8.959203845363302721e-01,9.504723716106875386e-01,6.738470109516140338e-01,8.350153264900276318e-01,5.679122222704281464e-01,1.015879468053853429e+00,7.477862170001241537e-01,1.008867733112211118e+00,7.510135538774760366e-01,8.942591150120491328e-01,5.808278104130516484e-01
8.959403845363302921e-01,9.505443716106874996e-01,6.760690109516139801e-01,8.349633264900275798e-01,5.679002222704281344e-01,1.017943468053853495e+00,7.480242170001241142e-01,1.011007733112211149e+00,7.509835538774760622e-01,8.943991150120491618e-01,5.808598104130516804e-01
8.960143845363303106e-01,9.503923716106874586e-01,6.780830109516139403e-01,8.350813264900275312e-01,5.679182222704280969e-01,1.020005468053853503e+00,7.480742170001241087e-01,1.013127733112211049e+00,7.510715538774760391e-01,8.945291150120491253e-01,5.810078104130517174e-01
8.960103845363303066e-01,9.504603716106874156e-01,6.802150109516139631e-01,8.352193264900275027e-01,5.678802222704281144e-01,1.022049468053853438e+00,7.482282170001240962e-01,1.015235733112211047e+00,7.511075538774760751e-01,8.946871150120491167e-01,5.811058104130517599e-01
8.961423845363303275e-01,9.504923716106874476e-01,6.821530109516139584e-01,8.352753264900274477e-01,5.679662222704281449e-01,1.024149468053853429e+00,7.484562170001241022e-01,1.017279733112210982e+00,7.512335538774760346e-01,8.947411150120491152e-01,5.809998104130517094e-01
8.962463845363303205e-01,9.505483716106873926e-01,6.841110109516139737e-01,8.354993264900274497e-01,5.681582222704281149e-01,1.026247468053853362e+00,7.485502170001241407e-01,1.019139733112210955e+00,7.513935538774760836e-01,8.948651150120491282e-01,5.811138104130516568e-01
8.963323845363303510e-01,9.505583716106873471e-01,6.860790109516139434e-01,8.354033264900274647e-01,5.682402222704281414e-01,1.028359468053853254e+00,7.486882170001241121e-01,1.021141733112211014e+00,7.514575538774760366e-01,8.949551150120491627e-01,5.812178104130516498e-01
8.963763845363303950e-01,9.505843716106873176e-01,6.879970109516139187e-01,8.354453264900274512e-01,5.683422222704281879e-01,1.030295468053853192e+00,7.488182170001240756e-01,1.023103733112211033e+00,7.515055538774760846e-01,8.950571150120492092e-01,5.813798104130516453e-01
8.965643845363303610e-01,9.507003716106873226e-01,6.899790109516139580e-01,8.355373264900274322e-01,5.682622222704282189e-01,1.032149468053853214e+00,7.490482170001240281e-01,1.025187733112211008e+00,7.516695538774761376e-01,8.951571150120491982e-01,5.814258104130516358e-01
8.965783845363303195e-01,9.509163716106873165e-01,6.919430109516139238e-01,8.356073264900274467e-01,5.685322222704282114e-01,1.034143468053853265e+00,7.491442170001240131e-01,1.027035733112211080e+00,7.517775538774761346e-01,8.953471150120492217e-01,5.816898104130516778e-01
8.966403845363303260e-01,9.509683716106873685e-01,6.937310109516139356e-01,8.355853264900274802e-01,5.686522222704282203e-01,1.036131468053853366e+00,7.490942170001240186e-01,1.028947733112210994e+00,7.517355538774761481e-01,8.955611150120492692e-01,5.817278104130516603e-01
8.965383845363302795e-01,9.510363716106873255e-01,6.952890109516138839e-01,8.356013264900274962e-01,5.689042222704282503e-01,1.038101468053853393e+00,7.491542170001239676e-01,1.030615733112210997e+00,7.518435538774761451e-01,8.957151150120492566e-01,5.819258104130516918e-01
8.967443845363303190e-01,9.510703716106873040e-01,6.970150109516138892e-01,8.355953264900275457e-01,5.688722222704282183e-01,1.040067468053853306e+00,7.492022170001240156e-01,1.032619733112210891e+00,7.519715538774761621e-01,8.959231150120492426e-01,5.820038104130517143e-01
8.967803845363303550e-01,9.509283716106873285e-01,6.989650109516138965e-01,8.356893264900275842e-01,5.689702222704282608e-01,1.041811468053853273e+00,7.495782170001240585e-01,1.034209733112210872e+00,7.518875538774761891e-01,8.961171150120492701e-01,5.820198104130517303e-01
