4.327080297683840726e-01,9.946383725330839587e-01,2.177917389639509871e+00,5.202332587961862487e+00,3.871326190367364806e+00,7.716954185217264950e+00,6.967326830452162945e+00,9.742352563020530098e+00,8.287211932336765230e+00,1.043272552348975601e+01,1.185507825039635854e+01,1.315952894468823864e+01,1.294084083233825844e+01,1.383645104936115011e+01,1.622690161562881528e+01,1.474367532741478826e+01,1.630818838886982292e+01,1.804769827866328669e+01,1.877687674631597758e+01,1.948965306826487165e+01,2.079946193458975046e+01,2.226594197312524770e+01,2.311005080450754789e+01
2.479669034859151300e-01,9.508849324539745407e-01,2.229207364971664163e+00,5.317333295723030595e+00,3.837274161267872685e+00,7.695585540564011673e+00,7.059921036845294928e+00,9.741013072636725667e+00,8.267235995343432009e+00,1.041582342293828489e+01,1.183709367782305044e+01,1.320057987509388653e+01,1.291969894099331384e+01,1.379660324301590002e+01,1.634090471181508164e+01,1.481770751968318400e+01,1.638000467311174901e+01,1.807222836150768330e+01,1.880719396952013156e+01,1.956056908542977979e+01,2.070476100203903869e+01,2.225390040902403399e+01,2.310448543938219146e+01
9.461225274073006841e-02,8.619187891859914075e-01,2.281410757031556713e+00,5.439093971094648872e+00,3.756955274061552164e+00,7.620535174307084603e+00,7.163980325071094057e+00,9.737370491610089829e+00,8.190144082184101393e+00,1.035281069598600823e+01,1.187515851485995988e+01,1.326652638656915606e+01,1.283841677436424789e+01,1.370641652789734799e+01,1.645812625509366001e+01,1.491102128721263220e+01,1.645497118450737517e+01,1.807094936755167680e+01,1.881276144112081994e+01,1.962282470590176331e+01,2.063580693029025070e+01,2.226513710883005359e+01,2.318613259181860187e+01
1.581444378352739322e-03,8.220929407920902765e-01,2.317171202729086499e+00,5.565264219236286891e+00,3.651442364321889844e+00,7.542799405039633420e+00,7.302504081761432175e+00,9.733807706619774791e+00,8.098032582974109772e+00,1.028252725407272550e+01,1.194583196060063024e+01,1.333046724415714479e+01,1.274533684633710706e+01,1.360404847094122438e+01,1.657048186998583006e+01,1.499303581315690970e+01,1.655131422955606979e+01,1.805366150497582467e+01,1.886557884165642918e+01,1.967944428906789511e+01,2.061526073435733863e+01,2.222241621818495716e+01,2.321932828657658021e+01
-1.075352184705267132e-02,8.079324405648208307e-01,2.330980946480807781e+00,5.686541093055124563e+00,3.547098728639291654e+00,7.495449975900702277e+00,7.459429198696831520e+00,9.729952163753148753e+00,8.029817324995772054e+00,1.027484745675374000e+01,1.201979056414256775e+01,1.336800495402026634e+01,1.267871186438340558e+01,1.360350075185022156e+01,1.667738429739616635e+01,1.504399017834968255e+01,1.666370764730996967e+01,1.803314761164020297e+01,1.895943526926271261e+01,1.970792764354550286e+01,2.059840341133674357e+01,2.218504116246591806e+01,2.322190261753870999e+01
-6.517143039445940852e-03,7.882090312848093472e-01,2.321734257776662425e+00,5.754647053086526576e+00,3.472763750751441947e+00,7.495659515133596962e+00,7.549800801269554995e+00,9.713871518489584744e+00,8.008799499983423331e+00,1.018983860663016650e+01,1.206120082347335476e+01,1.340781008279025599e+01,1.265186844233076435e+01,1.350914809481703749e+01,1.678785021767799535e+01,1.505972252625648267e+01,1.678355455072391322e+01,1.802647707482950779e+01,1.909138444023173165e+01,1.971311241510943901e+01,2.057758174012325014e+01,2.218069213708000120e+01,2.319092052985730135e+01
3.091754715458462643e-02,7.797349934058952492e-01,2.294611776566365169e+00,5.835423936970979497e+00,3.441412912059981899e+00,7.541739996983029215e+00,7.588312574415598810e+00,9.703176050240301720e+00,8.031816621695845981e+00,1.019735438513123071e+01,1.206112879219675449e+01,1.343491127788643524e+01,1.266906139308549406e+01,1.350397288748815328e+01,1.688797276464984876e+01,1.505086234161746894e+01,1.688165732237666816e+01,1.803080188357879976e+01,1.925220120713849781e+01,1.969823393480409379e+01,2.052245199471737891e+01,2.212237594648837202e+01,2.320647125551978718e+01
7.316533037186598309e-02,7.987811975463608993e-01,2.264611297003294776e+00,5.938812115310753370e+00,3.447931608866521280e+00,7.615945737568621254e+00,7.548502132814030041e+00,9.701761641728737118e+00,8.084957051853987053e+00,1.021080811516465836e+01,1.203077187536770687e+01,1.346113145089582552e+01,1.271844993787573230e+01,1.348451763759685740e+01,1.696473904043945780e+01,1.502933320296146569e+01,1.694923223234942000e+01,1.803443783237285203e+01,1.940176998442884226e+01,1.969733216143454158e+01,2.047801100093913718e+01,2.205252669330220883e+01,2.321358710236221867e+01
9.973261965608029578e-02,8.130462214472728988e-01,2.230151749751565049e+00,6.050497862236284163e+00,3.477643844687697161e+00,7.694023263701851079e+00,7.448269703225647298e+00,9.713746681768798297e+00,8.144179503841963097e+00,1.019582493148974223e+01,1.198593952575863675e+01,1.349996394695308233e+01,1.277359891263579428e+01,1.344059662608456129e+01,1.700322513930657919e+01,1.500667791612421631e+01,1.699496424917609616e+01,1.803323329791397711e+01,1.950629558660763507e+01,1.970503520594771629e+01,2.050120832714819485e+01,2.197674081895704390e+01,2.320729557995828429e+01
1.236023202608980964e-01,8.111649555867868067e-01,2.197685183680166521e+00,6.158500735074768251e+00,3.499338892660110112e+00,7.753930219828458092e+00,7.333459641209219448e+00,9.741787522166859503e+00,8.187286494301494244e+00,1.020285372963289916e+01,1.195662788779446828e+01,1.354757021488065760e+01,1.281659587467534145e+01,1.345549361325748983e+01,1.699424118373140047e+01,1.499515586496516839e+01,1.704521357792599900e+01,1.802210392626709279e+01,1.958448796410950621e+01,1.966481177021269033e+01,2.050951508989783889e+01,2.193925512126682165e+01,2.320475460847118043e+01
1.409966328401536240e-01,8.054838221608459081e-01,2.167496462780611033e+00,6.239066403774713443e+00,3.504125432268324403e+00,7.783340638399793399e+00,7.226548450664199486e+00,9.772403662752649822e+00,8.200365496377623131e+00,1.016702190480113721e+01,1.194468166794870889e+01,1.360515188955017685e+01,1.282918062323739683e+01,1.343476648685891561e+01,1.694511758437763405e+01,1.499908361163015869e+01,1.709851995254420842e+01,1.799820184415710500e+01,1.958113028558123503e+01,1.964516902344199067e+01,2.053785910379484392e+01,2.193398246986286182e+01,2.320201177298291029e+01
1.621558042710410652e-01,8.376165663485406476e-01,2.143088631177613390e+00,6.326499484766405779e+00,3.488526014079052384e+00,7.785393203159602038e+00,7.159182288318246989e+00,9.801757694587031722e+00,8.185380871708687778e+00,1.014968961667345226e+01,1.195619746855156151e+01,1.364679930825434973e+01,1.281324183664101923e+01,1.338498869329410823e+01,1.687637429698704494e+01,1.502031042764629198e+01,1.715521198812615111e+01,1.795452056615932790e+01,1.959180956350272851e+01,1.967117393395283287e+01,2.051326546373574544e+01,2.188403192670874375e+01,2.321401149566144184e+01
1.806715954055934936e-01,8.525228603984355003e-01,2.121753865365477498e+00,6.424504754980140397e+00,3.454415211664881635e+00,7.769310130321986918e+00,7.141310028251134590e+00,9.815559143509615225e+00,8.152293743702340834e+00,1.016036122877285308e+01,1.196932435091059332e+01,1.367281525833051958e+01,1.278204912768477897e+01,1.334907608618618369e+01,1.682121857826312095e+01,1.505475450347506161e+01,1.720202117297662880e+01,1.790370467485621120e+01,1.957332569489920715e+01,1.971341997280060454e+01,2.048593077286979280e+01,2.179538197805999999e+01,2.324506728777215514e+01
1.876875390371712526e-01,8.367862146437201609e-01,2.103070422178507481e+00,6.482187261000531109e+00,3.430762892670591757e+00,7.756100744902632904e+00,7.153378691302935799e+00,9.803426283599138813e+00,8.116136004461715459e+00,1.005942630184636322e+01,1.195979886163290828e+01,1.371970894850526435e+01,1.274904720432912164e+01,1.321617881115120596e+01,1.680255147644739822e+01,1.509377357848347856e+01,1.724549046429951815e+01,1.786527646258518232e+01,1.954287904227322059e+01,1.976603286752758848e+01,2.044744521554317629e+01,2.172629494952031592e+01,2.322399345923869873e+01
2.375798061080192647e-01,7.884160079014146394e-01,2.082017563740875765e+00,6.599877412536454990e+00,3.408819200998171706e+00,7.761262341519348240e+00,7.205544316181454967e+00,9.784967595742479318e+00,8.092535283552988901e+00,1.016045158616340771e+01,1.194796309450437910e+01,1.373414934002197008e+01,1.272982720280032254e+01,1.329477967516215031e+01,1.681543023819793703e+01,1.513549188196167350e+01,1.728098607724394498e+01,1.783215893058125090e+01,1.953378644703468936e+01,1.984858052180906896e+01,2.040781080011683457e+01,2.171393713358889954e+01,2.315680027923657391e+01
2.693109958686054628e-01,7.832877125626028780e-01,2.060230042106608206e+00,6.610296203614447919e+00,3.420605195556114531e+00,7.785915561819707342e+00,7.253847401444058818e+00,9.737093933785251565e+00,8.079523067543984638e+00,1.012154358216372074e+01,1.189535026555142316e+01,1.380012475624474177e+01,1.272529017033115473e+01,1.324559466525557916e+01,1.685699185530446087e+01,1.517627260604891326e+01,1.731999512545219844e+01,1.782003159404285952e+01,1.952385821237398389e+01,1.999268238933835562e+01,2.039088959034233994e+01,2.176109971649163555e+01,2.309998427110258490e+01
2.791959121040865077e-01,7.515931569042014759e-01,2.039088458520933234e+00,6.641956494122406518e+00,3.423263471760009224e+00,7.832257987486952011e+00,7.312667559518523319e+00,9.695145543884809314e+00,8.081888624670375165e+00,1.010581688423281044e+01,1.184982234765873876e+01,1.382966723493735017e+01,1.273686149169857806e+01,1.320691628985249366e+01,1.689755071315855872e+01,1.521048704252645933e+01,1.734421951281295904e+01,1.779488448881443219e+01,1.952431936076171581e+01,2.006943295008840877e+01,2.044698725241518034e+01,2.181306909831586083e+01,2.303645200380635316e+01
3.137207922204561239e-01,6.953884571023742911e-01,2.017196725454417638e+00,6.733288795831403384e+00,3.397922471251038523e+00,7.888090783239424475e+00,7.365312988368008185e+00,9.674241830435244438e+00,8.090113514015486729e+00,1.017356654808774863e+01,1.183991845073746596e+01,1.379897057180652986e+01,1.275181214892177373e+01,1.322648065932196104e+01,1.691101502428798042e+01,1.523640133926224571e+01,1.736534584642991419e+01,1.774720018961008350e+01,1.948953968547276006e+01,2.017225441115969531e+01,2.051902156459083315e+01,2.181937246421566812e+01,2.301897585572195482e+01
3.184995204176905292e-01,6.036130157892344306e-01,1.994190313396529746e+00,6.743815671768548015e+00,3.388835092863619725e+00,7.938376988406070645e+00,7.376260223192486976e+00,9.652301223741096337e+00,8.094915986261927543e+00,1.016643133415394296e+01,1.181404774690586024e+01,1.382483473259746809e+01,1.275948835562563488e+01,1.317773368289866198e+01,1.689840401398923930e+01,1.525541679858140043e+01,1.740401888817627452e+01,1.771218505561909140e+01,1.947085120389799684e+01,2.026265677793139020e+01,2.058886137050162191e+01,2.180653315902490164e+01,2.301116787758320825e+01
3.154165934168067786e-01,5.752742262904971815e-01,1.964532553535573101e+00,6.727710010507212957e+00,3.383069060959789986e+00,7.971714975593584107e+00,7.356761355370881716e+00,9.635441204469728405e+00,8.092434711711383954e+00,1.015479362111775252e+01,1.178771775456196202e+01,1.388890688145981933e+01,1.275984462603992853e+01,1.313116844705574060e+01,1.685575467441240605e+01,1.527265715143561309e+01,1.743160496240107449e+01,1.768545814283710982e+01,1.944154557139449579e+01,2.034151532095533454e+01,2.065404060230029515e+01,2.179029154242563848e+01,2.301926949650042786e+01
3.293907329492620217e-01,5.275959032611964306e-01,1.939017502354512423e+00,6.789659499822241706e+00,3.361000477357839245e+00,7.986719499295355185e+00,7.351012523457437275e+00,9.637111494509701615e+00,8.078648739757701591e+00,1.020881985050647600e+01,1.178038889250161603e+01,1.390118252652849229e+01,1.274936814312259514e+01,1.316512023586863656e+01,1.679927726665303567e+01,1.528977164301031877e+01,1.743121177933749166e+01,1.763941322487614727e+01,1.944285648296989422e+01,2.040405677103278848e+01,2.067803203911734400e+01,2.179811650312386462e+01,2.307303092967424263e+01
3.154649686315668666e-01,5.037146573769339941e-01,1.920753207369139570e+00,6.829286482277002079e+00,3.361945323745328285e+00,7.984593064167606613e+00,7.337548654724902697e+00,9.629644244669918862e+00,8.059975039893645388e+00,1.021683450936389903e+01,1.174601616328281217e+01,1.392549995830647624e+01,1.272918031463348321e+01,1.315206366401823246e+01,1.676370906230428659e+01,1.530403832831330213e+01,1.742682112505424641e+01,1.759511746154366918e+01,1.941869673891639536e+01,2.047513529706867885e+01,2.074101090126444547e+01,2.176905160732254885e+01,2.311014175778155888e+01
2.949150804223175104e-01,4.873211343056426115e-01,1.907341516296352735e+00,6.830945300964443412e+00,3.373980501370348772e+00,7.976748953336996628e+00,7.318554474665097231e+00,9.609171846880721901e+00,8.038186101546292761e+00,1.016921370240200417e+01,1.169713024506677357e+01,1.397740724565186810e+01,1.270233393094468255e+01,1.309981414940600075e+01,1.675101442733748414e+01,1.531774762618599084e+01,1.743831080966772973e+01,1.755586751128872791e+01,1.935290544644139032e+01,2.054239364327607120e+01,2.079605502768014347e+01,2.169829956812341365e+01,2.314985280824784297e+01
3.094165249331979339e-01,4.258994995899287872e-01,1.898554559549830101e+00,6.889649178013945274e+00,3.357177251382892802e+00,7.977623362319363309e+00,7.314285828842915116e+00,9.596317425597412409e+00,8.020365037425715826e+00,1.022076218511775814e+01,1.168150878578993535e+01,1.397270081718294854e+01,1.267830248973306517e+01,1.314446183113745725e+01,1.675271336142307277e+01,1.532677501541907539e+01,1.744005883902791254e+01,1.750227408468312973e+01,1.935576180835761662e+01,2.060103701120482711e+01,2.082482701937709635e+01,2.164937846015756406e+01,2.319253658074609348e+01
3.166627079323199312e-01,4.332484063073456793e-01,1.890374846320623803e+00,6.890900887973813838e+00,3.350105351746923255e+00,7.983948535401101054e+00,7.318495644532625022e+00,9.572083489399007661e+00,8.005005695599699322e+00,1.023306276278075622e+01,1.166255901750134782e+01,1.400415422070153504e+01,1.265929108927270264e+01,1.316233609293466778e+01,1.676006992519526761e+01,1.532627616599122788e+01,1.745452844942037984e+01,1.746545912566290681e+01,1.932000020573783416e+01,2.065436268280529220e+01,2.084014718525804000e+01,2.163125280742158552e+01,2.321575922809619641e+01
3.082448939198596527e-01,3.691179335865192312e-01,1.885706441030226443e+00,6.853122485111464712e+00,3.345943867804632710e+00,8.001508095554282107e+00,7.325933300428314254e+00,9.540326089366715223e+00,7.994458680127038974e+00,1.019044378550077212e+01,1.164332151720090991e+01,1.406490303452420143e+01,1.264463683596827615e+01,1.313135729009744068e+01,1.676845154865726073e+01,1.531816455359745177e+01,1.746928352978370214e+01,1.743537855173325113e+01,1.927317530200648221e+01,2.070260798156517978e+01,2.081390729720372690e+01,2.164425430919980187e+01,2.318379897985680671e+01
3.259776985289288831e-01,3.185600282547891848e-01,1.889435328717311346e+00,6.891600392325784696e+00,3.315267884367894435e+00,8.033098496863805948e+00,7.350022797157859777e+00,9.530970857609094793e+00,7.986136808090231298e+00,1.022942811304231903e+01,1.165415807744017762e+01,1.403556900824691311e+01,1.263591184580320181e+01,1.316484371795560726e+01,1.677269656665544062e+01,1.530657508303562331e+01,1.746877543815025646e+01,1.738588738418446056e+01,1.921367331060932671e+01,2.069624926623766470e+01,2.084010684141908598e+01,2.164954895270670576e+01,2.312271079431765841e+01
3.337885672125744385e-01,3.178408888431750179e-01,1.897057364178393879e+00,6.878235201245030517e+00,3.312560352420373277e+00,8.064418930338284497e+00,7.347490958828113428e+00,9.512720844934126063e+00,7.976165664969441238e+00,1.023682189443051271e+01,1.164129561570856808e+01,1.407313436893380221e+01,1.262842185757044966e+01,1.316350756629001673e+01,1.677402730674862852e+01,1.529462706149024775e+01,1.746633921227520503e+01,1.735398043812214652e+01,1.911956375623837090e+01,2.067934018183282419e+01,2.086538429931611915e+01,2.164852563037025490e+01,2.307625125944673883e+01
3.370452460478693402e-01,2.932234651568370043e-01,1.908360382527642063e+00,6.857724772654083978e+00,3.330848989808036897e+00,8.090226490082512711e+00,7.354489376246920784e+00,9.495274443111659579e+00,7.968890457323956511e+00,1.022865583515007337e+01,1.160900211522764103e+01,1.412869182006751245e+01,1.262014518666871155e+01,1.315326083560442427e+01,1.677334217949289652e+01,1.528179036861614115e+01,1.746092770440458608e+01,1.732457151082404678e+01,1.901745929917846212e+01,2.065883785684149387e+01,2.088832400643931564e+01,2.165666314304843354e+01,2.301039165391229702e+01
3.599601198361233045e-01,2.939313774847721605e-01,1.921927086827784681e+00,6.898572671528476086e+00,3.326670151523516861e+00,8.112968696574615279e+00,7.370151558656299784e+00,9.497678540956309590e+00,7.963811923429496176e+00,1.027010126823023128e+01,1.159975587180378653e+01,1.413699444088426027e+01,1.260949414299105165e+01,1.319263493298428180e+01,1.676256813677088076e+01,1.526750687250962457e+01,1.744070535381819909e+01,1.727294326428226512e+01,1.893749810087647134e+01,2.065170842721165911e+01,2.092095461109074961e+01,2.161499675756060412e+01,2.295005171092106266e+01
3.744435001062162427e-01,3.123226506807094682e-01,1.933601545776653330e+00,6.902518074848071450e+00,3.336126846934019063e+00,8.130877119148918197e+00,7.370067309078843110e+00,9.490922239572794794e+00,7.957999871426689076e+00,1.027235296993950087e+01,1.157933991622519265e+01,1.417233136197415000e+01,1.259600844002745568e+01,1.319147052499936557e+01,1.674476685121591757e+01,1.524962166673001818e+01,1.743901562994525989e+01,1.722617870264951989e+01,1.886350435921177038e+01,2.063115494298375197e+01,2.093899010477286282e+01,2.157135723343499478e+01,2.287479805590878712e+01
3.813600837320306192e-01,3.174410059336350010e-01,1.942288957709024544e+00,6.887413040178232748e+00,3.347308850594148844e+00,8.150572233657152665e+00,7.366557514039080878e+00,9.480108066964916702e+00,7.954080232428511366e+00,1.024419901890892248e+01,1.155300885385796228e+01,1.422162246622108839e+01,1.258207048557372687e+01,1.315350564655670063e+01,1.672913603252886716e+01,1.522877947062939086e+01,1.744375609885452150e+01,1.718356737868764483e+01,1.885260739065016367e+01,2.063650564052386116e+01,2.096627779527394964e+01,2.152873950379884960e+01,2.276374858688746983e+01
4.034204399142868880e-01,3.397646186871828289e-01,1.949918899627373969e+00,6.907502441044091945e+00,3.335088303297196521e+00,8.168192541801623463e+00,7.375894203385954917e+00,9.476263245376916444e+00,7.952995449459549171e+00,1.027208709946280685e+01,1.154468122874727065e+01,1.422984795919437317e+01,1.257483056360934448e+01,1.318013752201489730e+01,1.671077428678944798e+01,1.520752858005323027e+01,1.744481835407587411e+01,1.713594068469099341e+01,1.884472056891427982e+01,2.058107725594755166e+01,2.096779690028593279e+01,2.151366894417332176e+01,2.266061884558332551e+01
4.163590430164360590e-01,3.941108287067788818e-01,1.953673521296676929e+00,6.909170453947262480e+00,3.330453410291985605e+00,8.184488585786628079e+00,7.392627246307128530e+00,9.461373743048358875e+00,7.951866184605805188e+00,1.030074056810495797e+01,1.153359158893362491e+01,1.424177878400973718e+01,1.257176329534974535e+01,1.320932767394321061e+01,1.669920199178999454e+01,1.518304253113514513e+01,1.744759155072152268e+01,1.709814213141968864e+01,1.883267486109718547e+01,2.056254545528121369e+01,2.096384249502312258e+01,2.148939277211720267e+01,2.255222430335163963e+01
4.030257819326736879e-01,4.157324599873212234e-01,1.956927047760034011e+00,6.881391500862725330e+00,3.337751696352690534e+00,8.203125371220538753e+00,7.395691440681799733e+00,9.427717298560711612e+00,7.951969611257061921e+00,1.028663781350227602e+01,1.150654196802812201e+01,1.429388985642708398e+01,1.256776964619660752e+01,1.319495736282339671e+01,1.669436593922861434e+01,1.515768909629012917e+01,1.745737865962284374e+01,1.706933711373548235e+01,1.890102897125665393e+01,2.056602442491488958e+01,2.094494955819411075e+01,2.148575176162780664e+01,2.246213226733337365e+01
3.981364110468745832e-01,4.432619450251539805e-01,1.969191940707256228e+00,6.893069129870677436e+00,3.336935577346494153e+00,8.221014445055928377e+00,7.394078263957857722e+00,9.407163855294935928e+00,7.951539126232286314e+00,1.032378969240229516e+01,1.149414448764033736e+01,1.431280270408935884e+01,1.256443746960831298e+01,1.322824148522983023e+01,1.668669075317684758e+01,1.513983325807405933e+01,1.745096101795969190e+01,1.702607373585948380e+01,1.895816369245386213e+01,2.057150101798076136e+01,2.089396478016878689e+01,2.150175699807029162e+01,2.237244909001721638e+01
4.004993944944690853e-01,4.584839632951986377e-01,1.983408378351734669e+00,6.909556914768371527e+00,3.339743793798229277e+00,8.240506793210936820e+00,7.375260936002934642e+00,9.384303463713482785e+00,7.950775240759107021e+00,1.033274499064224372e+01,1.147876240969580053e+01,1.433095674959723453e+01,1.256333982582373920e+01,1.323485613627531521e+01,1.667738239669808209e+01,1.512857196925633119e+01,1.743978533853519508e+01,1.697201924779709259e+01,1.900062660093942668e+01,2.059738282283788990e+01,2.081297856895998422e+01,2.150034064056801597e+01,2.232377465933978655e+01
3.963015900431628991e-01,4.951287577221730740e-01,1.991113477395199283e+00,6.908643508721716842e+00,3.349070417941433231e+00,8.254099062045888502e+00,7.363303556033685915e+00,9.353984566528529498e+00,7.946954028146233640e+00,1.031286099449663141e+01,1.146141076535098513e+01,1.435663599767420706e+01,1.255823608686307935e+01,1.322637540164922143e+01,1.666240903800026629e+01,1.511830269245263025e+01,1.743307735159561744e+01,1.692400910399526737e+01,1.900004059629530673e+01,2.066860799176777164e+01,2.078307506857888143e+01,2.150209417067402740e+01,2.232142074803585530e+01
4.065284412285422588e-01,5.630394270403697998e-01,1.990625666028877694e+00,6.918298504881012612e+00,3.342655792036289153e+00,8.264289902321486636e+00,7.362375166363645640e+00,9.324439064161023083e+00,7.942910100520718331e+00,1.032722878947094713e+01,1.146412791509420082e+01,1.437136959168984340e+01,1.255658269274237782e+01,1.323757014545494748e+01,1.663161509990421294e+01,1.510145383505369132e+01,1.743329829297348610e+01,1.688286452229082713e+01,1.899672867422179934e+01,2.071356477442076383e+01,2.081236215812948132e+01,2.150644008535206453e+01,2.232527795797034997e+01
