-4.025058832631598360e-01,3.554443882611426631e+00,2.645061266635479580e+00,4.630852606819897410e+00,4.810335792535158639e+00,5.894846485028865324e+00,6.977974926493197394e+00,8.158068424135169749e+00,9.099362839323964280e+00,1.067992293044011376e+01,1.071287878713737740e+01,1.236349956086989188e+01,1.340272643939394825e+01,1.361225033845668975e+01,1.566522317747540782e+01,1.685183484242228502e+01,1.673660047669835294e+01,1.838428861493725108e+01,1.817516572532462149e+01,2.009790692766270936e+01,1.986496423997715155e+01,2.240970722463988807e+01,2.261072538599724169e+01,2.347631892619224914e+01,2.471154016705247614e+01,2.575743047986487966e+01,2.691389466915225270e+01,2.815264240312773225e+01,2.938039703283815740e+01,3.060099743319683085e+01,3.059945407508508808e+01,3.192486818356684353e+01,3.288186230020280476e+01,3.415261527804287311e+01,3.520545317423951559e+01,3.640653289313223695e+01,3.672755087260108553e+01,3.840238598663678715e+01,4.010747996275711813e+01,3.929773235653434682e+01,4.130661331371236145e+01,4.211213325799982243e+01,4.286105913704546566e+01,4.318674261916568469e+01,4.606504731421693322e+01,4.520781528776505098e+01,4.769331102824325086e+01,4.818983476130826915e+01,4.997044254010833697e+01,4.989314715390452193e+01,5.067792078649041798e+01,5.219765711040177081e+01,5.231066428442299809e+01,5.337774446528620587e+01,5.620808133590232103e+01,5.648633525010469469e+01,5.669768100770763652e+01,5.736284027105951822e+01
-3.432642656993590835e-01,3.580294627643268335e+00,2.591180364949239756e+00,4.655439986849967404e+00,4.817079944384170531e+00,5.970005257241895791e+00,6.941449452664975261e+00,8.170458097024138056e+00,9.108470620348626312e+00,1.058937356174107514e+01,1.071013755510263366e+01,1.242013951398618232e+01,1.339053837592323859e+01,1.370532205501242728e+01,1.574792498454328360e+01,1.698747054744108809e+01,1.674951897625726360e+01,1.844403997772974790e+01,1.818904547261042381e+01,2.007109709856993618e+01,1.978292218115264944e+01,2.229714162588190263e+01,2.265228671256781823e+01,2.348297230042317096e+01,2.471539425814654223e+01,2.571254590258979178e+01,2.689126182576416824e+01,2.814315121077870074e+01,2.931456140434378455e+01,3.042947170355346742e+01,3.060093480334955629e+01,3.192587141516917271e+01,3.285310243024707688e+01,3.412786142567644987e+01,3.520727870697655959e+01,3.648067875286036355e+01,3.675678522534482084e+01,3.841852091681147385e+01,4.019957660028514113e+01,3.931002801974924665e+01,4.131082618281921981e+01,4.207678426303530017e+01,4.289950007461978743e+01,4.315291452444352416e+01,4.614669233319899178e+01,4.520712613889148201e+01,4.766720105314151112e+01,4.816783590863086317e+01,4.993775808928420190e+01,4.996652995612960524e+01,5.069563059859441267e+01,5.218831209771349222e+01,5.228423509453392626e+01,5.347684400112886749e+01,5.626430834219443966e+01,5.654144327053230512e+01,5.665996967267219020e+01,5.737098018986166892e+01
-2.658015258590167851e-01,3.618007582822301504e+00,2.485891072953520631e+00,4.658309055479346483e+00,4.826385401666517083e+00,6.067014537931432194e+00,6.905312555839276278e+00,8.218608297321949863e+00,9.078615447863681354e+00,1.049939515117780964e+01,1.066649648187870447e+01,1.247722992418016119e+01,1.339048584786595875e+01,1.377061369481227082e+01,1.578144516458440982e+01,1.710236120276754335e+01,1.672956399213064671e+01,1.850281337477466792e+01,1.820891564390287343e+01,2.009030831576109222e+01,1.975533507065445349e+01,2.224999191733530424e+01,2.268901912677419119e+01,2.354024626997659908e+01,2.469014069069002204e+01,2.566819608882692094e+01,2.690044356983608154e+01,2.810519980655331196e+01,2.926200604234990266e+01,3.024946251757348747e+01,3.059520135325576362e+01,3.197741128179091419e+01,3.286057426414483018e+01,3.407999013209507666e+01,3.519704594901784134e+01,3.649870952988132444e+01,3.676748314750866342e+01,3.849668875301494353e+01,4.025546782245000088e+01,3.940317551857734912e+01,4.131991585759392649e+01,4.203725149535980421e+01,4.291138240412281846e+01,4.309695923812071072e+01,4.619915465101048113e+01,4.529159420249036572e+01,4.764662655668534086e+01,4.813965328642876784e+01,4.990136060947180852e+01,4.999542894769966495e+01,5.067961981128022586e+01,5.213014987772107389e+01,5.225156276868029437e+01,5.362066897783398645e+01,5.633411492377664587e+01,5.653391937654256338e+01,5.656531084228922879e+01,5.733951012640116573e+01
-2.056785638428410556e-01,3.656731866699157063e+00,2.355469290715826780e+00,4.660387051547203896e+00,4.803860060112986829e+00,6.175392949851583602e+00,6.871061630386125607e+00,8.207012005183985437e+00,9.067423254317372283e+00,1.042194400275977806e+01,1.061110366037716268e+01,1.250783481448279844e+01,1.342788489077752878e+01,1.383749344559783978e+01,1.578410650557773742e+01,1.720325272619851020e+01,1.670047739304793666e+01,1.853467892797428362e+01,1.824364428157915441e+01,2.012845302820930016e+01,1.977421080258291042e+01,2.226709184392523966e+01,2.271051768071387400e+01,2.356758033025214161e+01,2.470462454124306717e+01,2.565704581492011016e+01,2.690992851260541840e+01,2.807802065215262743e+01,2.927907134818843105e+01,3.007127338960833285e+01,3.062478239022364690e+01,3.203568238701546989e+01,3.285766817694064912e+01,3.404633669013996666e+01,3.517824757570654981e+01,3.642475304018740445e+01,3.675329336886069598e+01,3.855813460107830082e+01,4.027725494159953001e+01,3.951533769275547314e+01,4.134666975544780598e+01,4.201848862763761616e+01,4.294814355776755832e+01,4.303272612306412981e+01,4.621236872150555541e+01,4.539011520785137321e+01,4.764965737520547862e+01,4.812927254294288559e+01,4.985168856150042416e+01,4.992650000025903267e+01,5.065794685805106923e+01,5.207952118096142158e+01,5.224048026490319074e+01,5.379292927022908799e+01,5.629039227634913800e+01,5.653253739131776001e+01,5.649967187980956140e+01,5.738416042912250248e+01
-1.785149386350241563e-01,3.683160580587206745e+00,2.262672278801242332e+00,4.656870819085786373e+00,4.792155317492180266e+00,6.287001493272824426e+00,6.903209103124164692e+00,8.115070296809097528e+00,9.094713083614765381e+00,1.036347667368330150e+01,1.061598172034500109e+01,1.255571271024102309e+01,1.346310619574208545e+01,1.391506711900496640e+01,1.576807978383873809e+01,1.734061634236078220e+01,1.672761150423045251e+01,1.858321048551487209e+01,1.827942297203325595e+01,2.013426123491220565e+01,1.981545553218154154e+01,2.223123984563764566e+01,2.270810518408065803e+01,2.351029751737207718e+01,2.479600010990343506e+01,2.563339822376909183e+01,2.691153278592621589e+01,2.809466115235654726e+01,2.931290923622686861e+01,2.989860247719338204e+01,3.072080228497447152e+01,3.205815177099129443e+01,3.284865718635622045e+01,3.405679183127296028e+01,3.518362723628197841e+01,3.634231970712821891e+01,3.671426060911359457e+01,3.852716068181803877e+01,4.027839282785357256e+01,3.956215670547806695e+01,4.137510427392135171e+01,4.202928490348799073e+01,4.290938625678412421e+01,4.300543309920809065e+01,4.620258411131668197e+01,4.541684714443974258e+01,4.767564619573423812e+01,4.814763339444962043e+01,4.977147392141845472e+01,4.983144411835827015e+01,5.063658348507810558e+01,5.210962015939431780e+01,5.225696050815588478e+01,5.391824124720692168e+01,5.623311625362003952e+01,5.647512123230819725e+01,5.643189542742558729e+01,5.739370350307343926e+01
-1.532470478391644020e-01,3.712636342863472105e+00,2.148673212170408853e+00,4.646674820223681834e+00,4.778231835816516337e+00,6.348037755248475023e+00,7.031901224002082174e+00,8.073333302793443522e+00,9.073062782100246082e+00,1.030260715280066997e+01,1.062172099747241383e+01,1.260090011345341843e+01,1.351842027271642799e+01,1.399449811956410095e+01,1.572911414545222542e+01,1.745978965031331853e+01,1.675251254102856180e+01,1.862768250422298522e+01,1.828901515789831933e+01,2.015517985533149314e+01,1.988734482282639249e+01,2.212300491953211079e+01,2.269841415257118200e+01,2.350087880138623575e+01,2.485100215433755366e+01,2.561540540564751467e+01,2.696103176473285501e+01,2.810159453353542247e+01,2.927777183584733578e+01,2.973607391572577185e+01,3.077449173291977402e+01,3.204824257913699626e+01,3.288083526175361015e+01,3.407340138242336991e+01,3.524141252678938230e+01,3.629636079231615753e+01,3.665792343555485644e+01,3.848197709606994010e+01,4.028051193577771727e+01,3.953968428705094595e+01,4.139202998388174848e+01,4.204801244315730457e+01,4.280028343675299851e+01,4.298487714411826488e+01,4.619084181938276146e+01,4.537125979038444967e+01,4.770165257452216423e+01,4.817941063322457751e+01,4.973032546189682535e+01,4.975783871388019008e+01,5.058112990521173913e+01,5.214179103116801173e+01,5.220849985214899647e+01,5.404205991597673631e+01,5.618956066243870850e+01,5.636891368216997478e+01,5.639864441480792578e+01,5.740456173667541151e+01
-1.304872017384217098e-01,3.748029050961759090e+00,2.047326550864861261e+00,4.645401630398503734e+00,4.755758013634831194e+00,6.357624589010811178e+00,7.186524329585044946e+00,8.027332365891318489e+00,9.090632612041387617e+00,1.025136332187505950e+01,1.061171842798086651e+01,1.263621184219151417e+01,1.357620619385495075e+01,1.407813662958700540e+01,1.572933649813155910e+01,1.756140450874709558e+01,1.674301069777683537e+01,1.866315703569570061e+01,1.830956794765625872e+01,2.020133624185869081e+01,1.994370252772424124e+01,2.198268327867754479e+01,2.270521311044811696e+01,2.350513984972572246e+01,2.490373924202496880e+01,2.560097074791533700e+01,2.699306800431641662e+01,2.808749394594760318e+01,2.918885810390299440e+01,2.959448897370404552e+01,3.081852124776964175e+01,3.207831593930849579e+01,3.289420352604485487e+01,3.406259998301011649e+01,3.529915451234076329e+01,3.630092582898449649e+01,3.661891107654874133e+01,3.847922869425971015e+01,4.025406944034190104e+01,3.956124331428867436e+01,4.139281551003063697e+01,4.205024719115738208e+01,4.268040199737154694e+01,4.295586642912832076e+01,4.617058570245726656e+01,4.536784851848130984e+01,4.772297982400382210e+01,4.819557402609847685e+01,4.970612189387365731e+01,4.972323328946246335e+01,5.053878295956045719e+01,5.214227309514280506e+01,5.212921398582304988e+01,5.412715717615175492e+01,5.616855794235640786e+01,5.632390506381400996e+01,5.638893584237863621e+01,5.745872126263613922e+01
-9.381039304600669038e-02,3.787315230656267850e+00,1.995297559686330047e+00,4.655865600402900206e+00,4.744218160621158198e+00,6.402347575586645689e+00,7.284443307999995731e+00,8.003372646955373426e+00,9.147462971007112031e+00,1.024056036105078071e+01,1.059711202738844271e+01,1.266771549471047287e+01,1.362748184460841294e+01,1.414842506665645061e+01,1.576114836968120514e+01,1.769144265720317932e+01,1.672860975792825045e+01,1.869712352094929386e+01,1.839904829393507057e+01,2.020491832550631273e+01,1.996114580228434932e+01,2.185282978810513299e+01,2.269523619501481448e+01,2.345760926544905445e+01,2.503246820608665502e+01,2.558659397081913411e+01,2.695237675372993635e+01,2.805532732474858548e+01,2.909902418775592281e+01,2.950744076093361556e+01,3.094241982325914364e+01,3.216306399357267765e+01,3.284417837601002077e+01,3.403315023257037808e+01,3.533769979234022429e+01,3.630761209558423275e+01,3.659796126199786670e+01,3.844988597473081882e+01,4.020656060764293471e+01,3.966158317493649577e+01,4.139722536397346175e+01,4.202508486380182973e+01,4.258008312352979630e+01,4.293256930817119610e+01,4.612627252142589640e+01,4.544433603335338745e+01,4.774924434229617276e+01,4.817464620248290430e+01,4.963389794030134539e+01,4.970434208760377004e+01,5.053877140195782403e+01,5.215550316947611265e+01,5.212575734753723822e+01,5.422544200928101787e+01,5.615852314723932182e+01,5.630603450725553927e+01,5.638311974166108342e+01,5.744921094141467677e+01
-2.071026493175608107e-02,3.831796168636944611e+00,1.975896108894610981e+00,4.665723851857524807e+00,4.688845850182252306e+00,6.453488343062053545e+00,7.431577722308295719e+00,8.078808491288926419e+00,9.148391128946057549e+00,1.021635824145478999e+01,1.056950841217584447e+01,1.263119935188876397e+01,1.372794639793762883e+01,1.420502736643823205e+01,1.577309921217075761e+01,1.777592510075948695e+01,1.670339302624998368e+01,1.865790537772502944e+01,1.847836098334658672e+01,2.022117453015215816e+01,1.996969439746803232e+01,2.177454323233190081e+01,2.267432582864757151e+01,2.349118333486614674e+01,2.507644782006691742e+01,2.563331816220973636e+01,2.695098979351702440e+01,2.799004268528037542e+01,2.903643050721079888e+01,2.944394395758018490e+01,3.099090916566174769e+01,3.223905297010244198e+01,3.283487062839439119e+01,3.398957758294478282e+01,3.540279246040325489e+01,3.629302026178279306e+01,3.656916543770827133e+01,3.842799686987553542e+01,4.018151150578403730e+01,3.972521001015721254e+01,4.139621048955281424e+01,4.198627462165756441e+01,4.250511886154732366e+01,4.289806881835012575e+01,4.608124116227210720e+01,4.550786050067615918e+01,4.776934302812218647e+01,4.814619369097113122e+01,4.961252698554142881e+01,4.966108788406434371e+01,5.051951522907526737e+01,5.215881925481838977e+01,5.208912445065152497e+01,5.431625028273349187e+01,5.614846999942401595e+01,5.626687671528167556e+01,5.636380982553411201e+01,5.738334081129209352e+01
3.247582632074588055e-02,3.860713771605854827e+00,2.036658820526393132e+00,4.645275953188677143e+00,4.667796615918113901e+00,6.519142167458880088e+00,7.559039322553828377e+00,8.086069463771716315e+00,9.185079264428901880e+00,1.021107236136171359e+01,1.055925604874950530e+01,1.261006930196230158e+01,1.379817269066552754e+01,1.427678986815299567e+01,1.580005069357158476e+01,1.785908280514623314e+01,1.670475696230470319e+01,1.863423906979991429e+01,1.856461507186095972e+01,2.023202305172601356e+01,1.992781455270704427e+01,2.174182176739508776e+01,2.266152624106349478e+01,2.347397438902572375e+01,2.515980159971492114e+01,2.566352772388707848e+01,2.693971355356549680e+01,2.796600500698701097e+01,2.900402553006177442e+01,2.941065872495693867e+01,3.106462672809455938e+01,3.230675189665446823e+01,3.280739696210951450e+01,3.398944855619808436e+01,3.543606220668190332e+01,3.628785103959322811e+01,3.654302654933731276e+01,3.837002764927481735e+01,4.012205813366860951e+01,3.975160329343822241e+01,4.136581982834363913e+01,4.199229900688548867e+01,4.243147921964276037e+01,4.284449346837400441e+01,4.600259414190330176e+01,4.552651452452159475e+01,4.778660967129423653e+01,4.815425220209559853e+01,4.957189757684369624e+01,4.962863344367299590e+01,5.051039333280818511e+01,5.220319908178947088e+01,5.209610582190706651e+01,5.437461605159659683e+01,5.615771086996230821e+01,5.618740941391133958e+01,5.634279642725518045e+01,5.738899835316306763e+01
