1.157799016233219902e+00,2.896685365950845803e+00,3.162230053864749202e+00,5.126467265922928007e+00,5.605911467683045935e+00,5.767149857892849951e+00,7.458377473762964449e+00,7.958636885364730240e+00,7.858363871662427336e+00,1.065123511237102250e+01,1.275785714543246208e+01,1.243301360524779398e+01,1.410887336056157437e+01,1.299510344921059612e+01,1.515093698477351403e+01,1.556661287830911178e+01,1.714859429093166554e+01,1.778842726077488123e+01,2.010214862880161135e+01,1.963128016077113713e+01,2.016215340979396231e+01,2.207575013639795714e+01,2.243729004126896243e+01,2.409255203570316084e+01,2.392909510870843448e+01,2.560470651174276568e+01,2.618759266111897333e+01,2.795611048130791687e+01,2.868709505719762731e+01,3.105827258042987182e+01,3.098892280143002509e+01,3.188451943325087967e+01,3.277057343966228586e+01,3.546954700135060534e+01,3.504635477713683400e+01,3.581980202042988992e+01,3.747536362213525507e+01,3.773388945274516715e+01
9.592040489558735228e-01,3.075611108689977780e+00,3.100733643595922295e+00,5.214423559347211246e+00,5.467420974068945227e+00,5.687309920669036067e+00,7.566532225275022228e+00,7.930760011382412600e+00,7.763259053709806956e+00,1.070984702769496089e+01,1.280180799501910727e+01,1.254429802462774823e+01,1.403053686577168691e+01,1.303779948868779393e+01,1.499920965629938152e+01,1.541045819456651778e+01,1.717309511783043163e+01,1.778483295949533982e+01,2.030530032792547246e+01,1.969401625505249953e+01,2.021214938724322607e+01,2.192902565803881032e+01,2.253533694109573915e+01,2.414190672219533340e+01,2.391053405503795659e+01,2.564471742659318565e+01,2.618346759406914259e+01,2.795345313400036957e+01,2.871977417982093073e+01,3.111930318893896086e+01,3.102032257278179017e+01,3.205124902555944288e+01,3.263900454415170316e+01,3.558603583275908733e+01,3.495767243223507847e+01,3.575805743882983023e+01,3.745924941866171309e+01,3.772738689818117308e+01
7.514227870783268814e-01,3.246990197760326602e+00,3.059115617197817549e+00,5.233321769309985605e+00,5.315196509415074821e+00,5.578194533879456962e+00,7.652914240212703056e+00,7.961019306569537157e+00,7.712383998815790953e+00,1.082524596093242053e+01,1.284025675767020047e+01,1.268982435661906649e+01,1.401708584800349477e+01,1.312273197467440689e+01,1.488102058755825041e+01,1.522915615572119563e+01,1.715987820244170337e+01,1.777192283253161875e+01,2.051194622580356253e+01,1.968998446581166917e+01,2.031354925535522682e+01,2.181181932112306399e+01,2.265989843439787066e+01,2.411670521948246204e+01,2.388924797460805749e+01,2.570237828251881140e+01,2.619326311564199017e+01,2.800080007871984122e+01,2.879603027992584785e+01,3.111389377693213376e+01,3.099089508380595248e+01,3.222950502998475741e+01,3.246498681744387227e+01,3.561903681390734988e+01,3.482662132293057766e+01,3.566880079281406779e+01,3.748784504496730108e+01,3.779051343312695366e+01
5.402812776082156487e-01,3.429306764412503927e+00,3.169401562946137396e+00,5.206662410709281374e+00,5.170250233838121545e+00,5.483857955393588668e+00,7.687585109248153081e+00,8.027910379760191617e+00,7.672367381865097258e+00,1.093678425764161588e+01,1.285302738553920499e+01,1.286053136168697719e+01,1.405008745343514320e+01,1.320961907350053899e+01,1.478957600283354346e+01,1.507579167331081216e+01,1.712599261107451554e+01,1.772777601047412332e+01,2.071731063956048757e+01,1.963361226066815846e+01,2.042021470443179609e+01,2.172083845175163930e+01,2.277600964494428126e+01,2.407115458698476829e+01,2.385234044805372733e+01,2.576843395215829702e+01,2.623154751105169069e+01,2.804321483090995315e+01,2.890678361573951705e+01,3.106216109562802075e+01,3.099875680005008505e+01,3.238215718547603927e+01,3.230125463391882334e+01,3.562050780263316341e+01,3.466958391486266322e+01,3.558228201878078778e+01,3.757126035605256220e+01,3.790639950231894773e+01
3.375530607193546473e-01,3.616838900779546506e+00,3.308708898523850195e+00,5.200987906029657992e+00,5.079499065041451544e+00,5.465531127299355418e+00,7.783728608856960385e+00,8.078465295763557208e+00,7.602163661293682928e+00,1.101258608581205856e+01,1.283350885795054097e+01,1.299536218336125515e+01,1.407259357158765845e+01,1.325630805969746717e+01,1.468195257549874810e+01,1.504739883195506600e+01,1.716547708607181733e+01,1.768935203040872040e+01,2.092193166178721597e+01,1.957098533109104466e+01,2.049570232428861161e+01,2.160752416875113369e+01,2.282389663985244965e+01,2.406462304105123096e+01,2.381835119723685423e+01,2.578234961792516344e+01,2.629964357817229015e+01,2.803551522342404922e+01,2.896185572446191969e+01,3.102475104661193939e+01,3.102626143985829543e+01,3.257269239053931642e+01,3.219642390990230041e+01,3.565069671040990329e+01,3.456683237014276244e+01,3.553966609274786492e+01,3.763829326514882467e+01,3.790460196060264764e+01
1.438368153953790141e-01,3.801743638465815422e+00,3.365886882711601302e+00,5.223528019617305063e+00,5.065622392726025325e+00,5.479609077334054668e+00,7.834687754291797646e+00,8.079195674038452069e+00,7.502617118499126825e+00,1.104517868565801564e+01,1.280497491520977782e+01,1.310470675592343959e+01,1.404386992362347542e+01,1.326186524434240432e+01,1.460370611339081037e+01,1.507374242115503904e+01,1.719173616207101318e+01,1.768830374778378456e+01,2.113430999267525223e+01,1.953373860113939031e+01,2.052229181369356326e+01,2.151455437283448546e+01,2.282329805752779706e+01,2.400644036795829805e+01,2.378040114723113874e+01,2.574992841030339363e+01,2.637058586437759189e+01,2.800523365620496463e+01,2.894093868990088225e+01,3.103788746435672863e+01,3.104320539520778155e+01,3.276201701390775156e+01,3.215529297231688588e+01,3.567185512702399564e+01,3.450919790740097426e+01,3.547823763119436791e+01,3.766215946146144944e+01,3.785438556051882131e+01
-2.436384358181048482e-02,3.976902773921962453e+00,3.440763014160791666e+00,5.155770464451479462e+00,5.113848638135133129e+00,5.464727207535718279e+00,7.734064520662263575e+00,8.058696409289600737e+00,7.399624590063824670e+00,1.108002248776547383e+01,1.278391913811165459e+01,1.322945341460310864e+01,1.398087286099192461e+01,1.322591684145872293e+01,1.460705944101360565e+01,1.505069914906052553e+01,1.712326684316230896e+01,1.769394253368137981e+01,2.133659229595606632e+01,1.949847692017920764e+01,2.047598283163314292e+01,2.151857198886688849e+01,2.277085797763124475e+01,2.389217685218875786e+01,2.373819207166532763e+01,2.572456371636456751e+01,2.639968737499838980e+01,2.796062521673176704e+01,2.887296773473433120e+01,3.109238747553897753e+01,3.105874288554733553e+01,3.289832733701441470e+01,3.210598953456567983e+01,3.557347932764841403e+01,3.447369722084629018e+01,3.546770556914570705e+01,3.769126395586091860e+01,3.785823653049694570e+01
-1.380163699947540290e-01,4.139356145970052303e+00,3.489413212730965608e+00,5.062420843619319655e+00,5.156495260760959098e+00,5.438829157712557816e+00,7.725261775464717040e+00,8.014502893548316464e+00,7.336335651429879867e+00,1.115004140896826179e+01,1.272757075708794616e+01,1.336571860406535528e+01,1.393069897515496613e+01,1.321081591423208934e+01,1.462361850834284027e+01,1.502626134769931276e+01,1.711127609145198036e+01,1.770706318942042756e+01,2.151210309452905989e+01,1.944012794952273282e+01,2.044038565734733837e+01,2.155213997038042351e+01,2.271449734068623627e+01,2.383021380682111356e+01,2.368233954164720600e+01,2.573754898178827943e+01,2.635502252766454134e+01,2.786821559583022179e+01,2.880334064313063891e+01,3.114315452379334204e+01,3.102945600070328069e+01,3.291919403718847548e+01,3.199791430242009582e+01,3.549284822389984129e+01,3.440813689700792821e+01,3.538705328270367545e+01,3.773805540719385476e+01,3.783353256431264811e+01
-2.090548145058121476e-01,4.260934147699984464e+00,3.589916144190613778e+00,5.063802242350407212e+00,5.165123554100894410e+00,5.460546288360380807e+00,7.794211399792818185e+00,7.956589573736112975e+00,7.330791499223722418e+00,1.121078955574012426e+01,1.264773199555531846e+01,1.354573487392139519e+01,1.391521311055811694e+01,1.327976248485266808e+01,1.458668054926555868e+01,1.506444020324510191e+01,1.713379132807491345e+01,1.772476310448677950e+01,2.165314019825462211e+01,1.935230031269419371e+01,2.047931056121387527e+01,2.154393661194527354e+01,2.265276768816810815e+01,2.381689867207783351e+01,2.362085656293735170e+01,2.574042456698848369e+01,2.629294917567205303e+01,2.774620775268171968e+01,2.879471826420944325e+01,3.117223299836925321e+01,3.099301792561075075e+01,3.286774463786435518e+01,3.190330467997414843e+01,3.541960713916391512e+01,3.440019127948912114e+01,3.527673470938623268e+01,3.776408468456504863e+01,3.778940023733468223e+01
-2.556262517984237981e-01,4.377592093549997010e+00,3.666005255889779324e+00,5.112309233628026917e+00,5.160901440507940308e+00,5.476707758581990326e+00,7.830844298979012130e+00,7.905012272708449750e+00,7.347241395357859695e+00,1.123210505987073127e+01,1.260182804619326369e+01,1.374155419321897043e+01,1.389170740359549683e+01,1.338232730648805102e+01,1.456562822340765351e+01,1.508890169412934767e+01,1.709676907139793656e+01,1.775942737002784710e+01,2.175643901280112402e+01,1.925431854829978917e+01,2.054714947491022059e+01,2.154328416705501681e+01,2.263374144022350620e+01,2.376433394306891955e+01,2.358244158672372492e+01,2.573656478172712880e+01,2.625794854905028330e+01,2.765476172447757008e+01,2.881373694632793203e+01,3.119779161306722415e+01,3.095469964585979383e+01,3.284750457228262377e+01,3.181757812560660881e+01,3.542461903336133844e+01,3.436744167127122296e+01,3.523970985715658344e+01,3.776276400394114319e+01,3.775609459588464034e+01
-2.842218161632865669e-01,4.510896352752374661e+00,3.683840588021078499e+00,5.076355339402595312e+00,5.167711779023147933e+00,5.462260129458717195e+00,7.849563242696393495e+00,7.873650857396884639e+00,7.353321958319996021e+00,1.123602334815089066e+01,1.260379372211952820e+01,1.391345490418675723e+01,1.384147238025816229e+01,1.344107226785647136e+01,1.456199205871387115e+01,1.506601581528933309e+01,1.702371438561583972e+01,1.779401493883840857e+01,2.182476830119429678e+01,1.917269868270628308e+01,2.057617453006627883e+01,2.154254040853995988e+01,2.262503249824138507e+01,2.368741129105855592e+01,2.356471231341492256e+01,2.574576296060513414e+01,2.624825445937144508e+01,2.763503358763327356e+01,2.879621797904538738e+01,3.123641873428449145e+01,3.096324665133919041e+01,3.280987428635364012e+01,3.166594569093261313e+01,3.545410943345888199e+01,3.434289497990426554e+01,3.524153431052997121e+01,3.776643453075923418e+01,3.769802258492835279e+01
-2.798843918340120362e-01,4.661409478413595764e+00,3.708774971935966835e+00,4.983956764766626968e+00,5.158811233050927036e+00,5.432396610209980992e+00,7.868447854225121496e+00,7.869158112093087354e+00,7.323878320463561131e+00,1.122760855943887570e+01,1.261604308618275994e+01,1.400730593380909994e+01,1.376655010614501684e+01,1.344826264437332419e+01,1.454239163640470522e+01,1.501082761861580295e+01,1.693056236314929563e+01,1.783989165711492220e+01,2.185113895007020446e+01,1.910626224168747100e+01,2.055017655467830551e+01,2.154064469836964335e+01,2.259583800667653009e+01,2.360978293968359765e+01,2.357806580090066007e+01,2.573579342203072784e+01,2.626163737937065434e+01,2.764790591624717564e+01,2.873736889343889800e+01,3.128768289538903247e+01,3.096240213560769661e+01,3.277911116913812606e+01,3.152781763698329698e+01,3.551980814272412346e+01,3.433200606380184183e+01,3.523091500790107489e+01,3.775973508878063001e+01,3.766295009398426430e+01
-2.525149223345717897e-01,4.788585133216181511e+00,3.742485088507092605e+00,4.935891788426792104e+00,5.110292632465037954e+00,5.417432366730275284e+00,7.937577925029970949e+00,7.877602952004016501e+00,7.273214320077657113e+00,1.122122803922462708e+01,1.262651631641434413e+01,1.410166361177996741e+01,1.371116057228017837e+01,1.343880373357140989e+01,1.449661085086120416e+01,1.497265875203178886e+01,1.688506881435112206e+01,1.788298885977474839e+01,2.184505042601747249e+01,1.902589978344297705e+01,2.053432964689447005e+01,2.151209659125231255e+01,2.259953423244720838e+01,2.358851817639602899e+01,2.359974724095038923e+01,2.568047970081351750e+01,2.627401768246004110e+01,2.766944065820419496e+01,2.869896856817074848e+01,3.131892581828979516e+01,3.095638669066703486e+01,3.275932209847808707e+01,3.136947090789372794e+01,3.561794251032097947e+01,3.433323611502456885e+01,3.526850732510954600e+01,3.768209904186214487e+01,3.765724305740970124e+01
-2.214315632465255201e-01,4.861255208221932911e+00,3.834692499514167352e+00,4.966686908903227504e+00,5.058480521833507382e+00,5.409107389205009220e+00,8.016022348974589207e+00,7.890804510192188204e+00,7.244902646687768843e+00,1.120695761086935249e+01,1.264605114160429089e+01,1.422658554501939143e+01,1.367843220136939664e+01,1.342647797812561627e+01,1.443844878972995005e+01,1.494161526255080474e+01,1.684986191592417271e+01,1.793724935306630996e+01,2.181829306507763988e+01,1.893745696086928731e+01,2.055051769065530465e+01,2.147766184687135649e+01,2.259936734410905146e+01,2.359502299166495476e+01,2.363743591552556467e+01,2.563318860035264990e+01,2.629149757304518076e+01,2.769617650676397602e+01,2.869897355513426618e+01,3.133667648597729283e+01,3.103685270701828358e+01,3.271264586669765606e+01,3.119797272396571231e+01,3.573733858846902933e+01,3.437312641033769012e+01,3.531736040218508066e+01,3.755410651317571080e+01,3.774811440457196454e+01
-1.863107774215021772e-01,4.916502305102435244e+00,3.869912100615927386e+00,5.016024839471192820e+00,5.018090394030494394e+00,5.385906719880487969e+00,8.094676267035845640e+00,7.883401917708358297e+00,7.250744500105630763e+00,1.119613604325718192e+01,1.267324379416277758e+01,1.433849734373941942e+01,1.363484027668873466e+01,1.341809882733261183e+01,1.440245336605153526e+01,1.489257666958776305e+01,1.681850818850527673e+01,1.798434646158311523e+01,2.179966348408489552e+01,1.886378842090368835e+01,2.058633435059775607e+01,2.146617842605579440e+01,2.254554111177370501e+01,2.358398254612190215e+01,2.367171923937182143e+01,2.562606755154178373e+01,2.631637693029992775e+01,2.770384966937173843e+01,2.871280798283701330e+01,3.136156483226814373e+01,3.117975554977353170e+01,3.259368733015340069e+01,3.107421232407381240e+01,3.580862469739712139e+01,3.433722483577898998e+01,3.535583783891338783e+01,3.742812153095191263e+01,3.774439669524750229e+01
-1.539443023411432576e-01,4.990963299320159585e+00,3.929002753300530948e+00,5.003752908319171411e+00,4.994680799573456120e+00,5.359750344455897597e+00,8.158285631168979535e+00,7.851223801109981970e+00,7.276780400316623876e+00,1.119851405143240264e+01,1.268711192394341225e+01,1.439253736238871895e+01,1.359686839793576318e+01,1.340477590445553879e+01,1.439320757957305297e+01,1.484927415170811038e+01,1.676402410880867322e+01,1.804090242525693100e+01,2.178940539304610269e+01,1.880439341333446635e+01,2.061008903321945240e+01,2.146849210910570349e+01,2.249319350315633415e+01,2.355280875853049949e+01,2.369111926223101605e+01,2.567166766330027272e+01,2.631498722920760613e+01,2.768529764072802024e+01,2.868158127050438821e+01,3.140307094445254066e+01,3.136032187259967330e+01,3.248249872168573660e+01,3.094170816861598894e+01,3.589858365444138855e+01,3.423723594994691410e+01,3.543111490150050003e+01,3.724853187158250734e+01,3.770826054921875681e+01
-1.240455911109408227e-01,5.029934791919530745e+00,3.941531786130737292e+00,4.984555910484858465e+00,4.983227443632591402e+00,5.365555309723775146e+00,8.192821138617240706e+00,7.809098508042141340e+00,7.291687181110168225e+00,1.119693697959849565e+01,1.268838216548364528e+01,1.444663433474786451e+01,1.356656171245362508e+01,1.339235199431989543e+01,1.438029049364742740e+01,1.484844630622673733e+01,1.669900991774456500e+01,1.809264138464180505e+01,2.179470565640076174e+01,1.875931402374508039e+01,2.062632841912659032e+01,2.146420654411975448e+01,2.243107456607615546e+01,2.352489013925939787e+01,2.369745979422524229e+01,2.570336208687068336e+01,2.629495757958497038e+01,2.765331794071188298e+01,2.866147233604711531e+01,3.144411187201626134e+01,3.150967243172203069e+01,3.242265278680883966e+01,3.084022177942868481e+01,3.600374289704203079e+01,3.411614599111845791e+01,3.550560915443457333e+01,3.719157102820416583e+01,3.762082857945039649e+01
-1.055419558658053231e-01,5.029027793576434924e+00,3.882599744230517125e+00,4.999720324435479313e+00,4.997356628391610656e+00,5.382221665342849626e+00,8.194240597590475517e+00,7.790342414060135390e+00,7.284198128431755848e+00,1.119077447119569513e+01,1.269230634070056851e+01,1.453416537058236457e+01,1.356099144146197943e+01,1.337497670503206848e+01,1.437021721437998956e+01,1.487337730066016483e+01,1.667891747315707462e+01,1.813422385724347663e+01,2.181930947690691980e+01,1.871903339191927529e+01,2.062071145578466513e+01,2.148534283995447325e+01,2.237965750499965267e+01,2.350087066053533391e+01,2.369555429387048306e+01,2.569040819372582618e+01,2.626550876042687221e+01,2.763197179640296497e+01,2.867253381861417694e+01,3.147028699712899069e+01,3.166694111755719376e+01,3.236580542894402157e+01,3.074462295857376759e+01,3.606655189259846139e+01,3.401607406561242897e+01,3.551901229390094983e+01,3.708106049362555012e+01,3.751735992702332823e+01
-9.191113388781446680e-02,5.033077738847240745e+00,3.853526066979177767e+00,5.001784218905195978e+00,5.010967663008218054e+00,5.394386065607654324e+00,8.202175783443108159e+00,7.778085971209840466e+00,7.260372474857853753e+00,1.118752297833840004e+01,1.269368462129170716e+01,1.458762669918150934e+01,1.355867997918979562e+01,1.337111027518113282e+01,1.437804776211214097e+01,1.489798782396849752e+01,1.667861963530479485e+01,1.815915310597647547e+01,2.185176081314133611e+01,1.869072412296234376e+01,2.058957651191105143e+01,2.153123490746790125e+01,2.239813925677926321e+01,2.349618249393775926e+01,2.368980947274727100e+01,2.566751508787480418e+01,2.623454622183997031e+01,2.762153174236864928e+01,2.864882750704025938e+01,3.149457611449840044e+01,3.172934985824135623e+01,3.226263673376571717e+01,3.063846637854879518e+01,3.614972468479990653e+01,3.393608558155771959e+01,3.551018096621314868e+01,3.695070257001003000e+01,3.746555238501719032e+01
-8.038389910510068681e-02,5.066652241140558566e+00,3.788920125221631796e+00,5.034119756247997124e+00,5.000635242852524698e+00,5.407515187511824806e+00,8.194113010052468837e+00,7.765645447269765356e+00,7.245953295408991579e+00,1.120233088931063392e+01,1.268391208908013645e+01,1.460220998932227943e+01,1.356541793564936782e+01,1.340464806117545749e+01,1.438418798710000246e+01,1.492394568686845169e+01,1.665547412025719964e+01,1.817597075487242364e+01,2.187469146604219716e+01,1.866742712935617732e+01,2.059431584885827604e+01,2.156724545440376062e+01,2.244642012244691287e+01,2.345694170144977875e+01,2.368046585034095841e+01,2.565594675956730342e+01,2.622374633198243288e+01,2.762350846114749103e+01,2.861365730950988606e+01,3.151689906797714613e+01,3.179246055718428821e+01,3.207495162501859909e+01,3.054410032176616951e+01,3.608929583684435727e+01,3.382440640578687407e+01,3.543237592517051127e+01,3.683222814375648113e+01,3.740969063657470173e+01
