  1.31816433  1.20404408  1.49059317  1.67527356  0.54446771  0.58071222
 -0.05161667  0.14586425 -0.09789073]
[ 0.44417433  0.49415063  1.01814337  1.38717006  0.57856524  1.61890296
  0.95460481  1.63919019  1.76740289  1.31489854  1.15425729  0.51365141
  1.3027083   1.20113994  1.49259569  1.69273864  0.53114923  0.59073834
 -0.05763515  0.09448851 -0.10110009]
[ 0.45131588  0.48247799  1.04704627  1.40909932  0.55888549  1.63569591
  0.94351086  1.65795832  1.7780021   1.31199698  1.13852665  0.49982174
  1.2842247   1.1948063   1.49393326  1.70876296  0.51537323  0.60538145
 -0.06502773  0.03937399 -0.11498683]
[ 0.47008808  0.47079992  1.07129531  1.43621645  0.54299323  1.66070851
  0.94008026  1.67655173  1.78828457  1.31065599  1.12648472  0.48809675
  1.27060658  1.19490532  1.49579459  1.72630963  0.50064155  0.6196648
 -0.03736102  0.02338014 -0.09923727]
[ 0.48291712  0.46106759  1.0873673   1.45666179  0.52756168  1.67705378
  0.93611657  1.69217981  1.79735068  1.31133288  1.11576469  0.47787585
  1.2626564   1.19648792  1.49940553  1.73923178  0.48606342  0.62739096
 -0.01455725  0.01790141 -0.08696479]
[ 0.47327129  0.45353482  1.09470077  1.46512353  0.51043551  1.6786645
  0.92897985  1.70426849  1.80362749  1.31315693  1.10599053  0.46875769
  1.25839846  1.19623062  1.50563945  1.74559542  0.47379921  0.6264832
 -0.02436764 -0.00535301 -0.10185397]
[ 0.45659306  0.45059396  1.09318526  1.4681772   0.50282554  1.67502569
  0.92561792  1.71175174  1.80806776  1.31604232  1.10345625  0.46391879
  1.26077969  1.20070446  1.51495846  1.74984478  0.46449178  0.6221532
 -0.03237221 -0.00820551 -0.10640631]
[ 0.44854531  0.45167378  1.08632971  1.46916604  0.49561479  1.67020421
  0.93058763  1.71324573  1.80959347  1.3173127   1.10646478  0.46600401
  1.27027926  1.2080897   1.51982409  1.75144868  0.46241716  0.61484347
 -0.02193759  0.01095506 -0.08824088]
[ 0.44562264  0.45604673  1.07901728  1.46586323  0.48769102  1.65987625
  0.93405894  1.70848341  1.80851768  1.31416089  1.10955922  0.47255352
  1.28097114  1.21521158  1.51869728  1.74821255  0.46649087  0.61243096
 -0.02437584  0.01238527 -0.09325635 -0.10349935  0.10349658 -0.10350058]
[ 0.44136724  0.4616198   1.07374222  1.46218816  0.48112743  1.67089782
  0.9572919   1.69989645  1.80536971  1.30954035  1.13293594  0.48175549
  1.29087011  1.21600949  1.5127788   1.74775667  0.4798671   0.6128139
  0.01831268  0.03588561 -0.04922376 -0.00447142  0.21406098 -0.01856938]
[ 0.37967959  0.47094416  1.0807562   1.43402228  0.47394239  1.6228193
  0.93696921  1.6894763   1.79993209  1.29523109  1.11385075  0.47949761
  1.27809826  1.18628304  1.50203307  1.72603871  0.49000951  0.61028648
 -0.05236925 -0.04426075 -0.11749333 -0.08233451  0.11822652 -0.10084925]
[ 0.38394851  0.48256204  1.08284438  1.43589481  0.49649116  1.63319466
  0.9544732   1.6809568   1.7981069   1.28389261  1.12209635  0.48902311
  1.27842603  1.18603403  1.50198955  1.72693082  0.50698456  0.61664384
 -0.04557855 -0.04504959 -0.10577329 -0.07053913  0.11318975 -0.08832442]
[ 0.42315561  0.49210829  1.08072622  1.45646671  0.51733233  1.66888162
  0.99040842  1.67529906  1.79785671  1.27750378  1.14485834  0.50331402
  1.29009354  1.20316962  1.50955206  1.74051872  0.52527191  0.62676494
 -0.00213687 -0.00512406 -0.05773213 -0.01768465  0.15192288 -0.03338873]
[ 0.42208628  0.49654563  1.08308974  1.45851683  0.5158835   1.660389
  0.99050736  1.67214476  1.79700623  1.2715326   1.14045021  0.50519156
  1.28986569  1.20285207  1.5121926   1.7363574   0.53048405  0.62889054
 -0.0137811  -0.0138399  -0.06976323 -0.02622194  0.13702612 -0.04122772]
[ 0.39379274  0.49442595  1.08527679  1.4485157   0.49765608  1.63109881
  0.97463508  1.6719947   1.79372826  1.27115568  1.12186592  0.49772985
  1.28401487  1.19248133  1.51476989  1.72222277  0.52745122  0.62517572
 -0.04829595 -0.04887683 -0.10877519 -0.06190099  0.09799548 -0.07780689]
[ 0.39371486  0.49059811  1.08130368  1.453979    0.48456387  1.63132498
  0.97670666  1.67467314  1.79130235  1.27873246  1.11767162  0.49524667
  1.28804566  1.19951519  1.52400707  1.72230592  0.52371994  0.6267292
 -0.04261719 -0.04351451 -0.11116092 -0.05651012  0.10275804 -0.07380105]
[ 0.41234193  0.48734729  1.07651441  1.46560147  0.47937582  1.65183925
  0.99204962  1.68008019  1.79054574  1.28953511  1.13083606  0.49703882
  1.29718863  1.21427828  1.53321778  1.73167078  0.51869969  0.63131124
 -0.01541915 -0.01292198 -0.08988642 -0.02866655  0.13254836 -0.04583553]
[ 0.40866163  0.48328159  1.07665017  1.46662222  0.47177108  1.65429559
  0.99287398  1.685084    1.78947407  1.29715989  1.12965237  0.49254861
  1.29635298  1.21457105  1.54082083  1.73506908  0.51139616  0.63228404
 -0.01544834 -0.00949463 -0.09451488 -0.02683395  0.13596052 -0.04173846]
[ 0.39070503  0.48093545  1.08098894  1.4560081   0.46839388  1.64078834
  0.98102769  1.69037383  1.78777814  1.30029013  1.11300749  0.48552704
  1.28971903  1.2062008   1.54372498  1.73192944  0.50517237  0.62826962
 -0.03854759 -0.03210751 -0.11947841 -0.046816    0.11662943 -0.06324298]
[ 0.38982829  0.48024236  1.08316406  1.4532653   0.47148834  1.64147977
  0.98500195  1.69276344  1.78859307  1.30176508  1.10641096  0.48412024
  1.28567154  1.20335123  1.54466953  1.73562724  0.50446876  0.62821721
 -0.04475053 -0.03860689 -0.12356155 -0.04933172  0.11168404 -0.06509013]
[ 0.40960107  0.48211713  1.08360988  1.46002381  0.47880243  1.66106932
  1.00097569  1.69237971  1.79050459  1.30232533  1.11241444  0.48923523
  1.28692246  1.21123021  1.54257778  1.74396535  0.50856807  0.63280007
 -0.02751637 -0.02350895 -0.11248421 -0.02813969  0.13056861 -0.04689584]
[ 0.41886777  0.48551842  1.08524679  1.45928443  0.47856548  1.66760904
  1.00521258  1.69083622  1.7889164   1.29919877  1.10939138  0.49177916
  1.2859736   1.21086281  1.53823811  1.74530842  0.51277369  0.63682037
 -0.02794633 -0.02204098 -0.11443235 -0.02205991  0.13395546 -0.04554991]
[ 0.40925797  0.48690428  1.08780517  1.44970232  0.46627205  1.65731124
  0.99663049  1.68755438  1.78675938  1.29636848  1.09940459  0.48969597
  1.28148741  1.20462413  1.53085706  1.74004296  0.51329696  0.63564389
 -0.04117274 -0.03783114 -0.12857751 -0.03216571  0.11899012 -0.05907293
 -0.12680521 -0.12680526 -0.12680528]
[ 0.44672519  0.48434031  1.08112964  1.4727937   0.47011618  1.70338909
  1.03845139  1.68680633  1.78420859  1.30312088  1.14296434  0.50053928
  1.30146384  1.23145639  1.53770129  1.76416575  0.51791156  0.64330962
  0.01973339  0.01985417 -0.07079143  0.03453889  0.17796699  0.00467169
 -0.01617578 -0.01882328 -0.02006394]
[ 4.22507639e-01  4.81859534e-01  1.08631625e+00  1.45655490e+00
  4.55351714e-01  1.68198392e+00  1.02250457e+00  1.68600245e+00
  1.77592580e+00  1.30022762e+00  1.13260470e+00  4.92047657e-01
  1.29390524e+00  1.21920392e+00  1.54186623e+00  1.75321360e+00
  5.10376606e-01  6.38682827e-01  1.57553510e-03  6.05260292e-04
 -9.24074504e-02  1.54464591e-02  1.60776748e-01 -1.42034630e-02
 -4.31860407e-02 -4.51783034e-02 -4.59505173e-02]
[ 0.38282838  0.48289414  1.09280929  1.43057015  0.44790376  1.64475215
  0.9905347   1.68595343  1.76735637  1.29343195  1.105185    0.48024758
  1.27912924  1.19896945  1.54632301  1.73439795  0.50033147  0.63108135
 -0.0383625  -0.03712192 -0.13467017 -0.02534787  0.12151587 -0.052213
 -0.10007347 -0.09960992 -0.09795562]
[ 0.40066399  0.48688146  1.08687764  1.44240777  0.47507249  1.66013416
  1.00638639  1.68868235  1.76766617  1.29455068  1.11723704  0.48839029
  1.28706887  1.21579573  1.56105003  1.74908219  0.50103707  0.63700548
 -0.01942675 -0.01232721 -0.11761143 -0.00712627  0.14431523 -0.03051612
 -0.07149778 -0.06906023 -0.06503544]
[ 4.32045675e-01  4.87519617e-01  1.08048808e+00  1.45721120e+00
  4.84903595e-01  1.68399751e+00  1.03150950e+00  1.68995683e+00
  1.77256502e+00  1.29611239e+00  1.13397616e+00  4.99085838e-01
  1.29750672e+00  1.23568860e+00  1.56523535e+00  1.76464911e+00
  5.08490198e-01  6.41542484e-01  7.19445687e-03  1.84858176e-02
 -9.31748886e-02  2.10459948e-02  1.75544083e-01 -1.32172823e-03
 -3.05953416e-02 -2.97772927e-02 -2.29262835e-02]
[ 4.20312848e-01  4.83109626e-01  1.08602637e+00  1.44283765e+00
  4.49481017e-01  1.66761137e+00  1.02015913e+00  1.68697618e+00
  1.77592362e+00  1.29200724e+00  1.11886267e+00  4.92737864e-01
  1.28889278e+00  1.22199556e+00  1.55239492e+00  1.75156350e+00
  5.11699054e-01  6.37693910e-01 -7.71724961e-03  2.07799474e-04
 -1.16476068e-01  5.04017254e-03  1.58090618e-01 -2.31367104e-02
 -5.28008396e-02 -5.30905276e-02 -4.43218348e-02]
[ 0.4007336   0.48111673  1.092586    1.42536635  0.42405329  1.64726405
  1.005385    1.68564498  1.77738591  1.28789513  1.10095205  0.48557218
  1.27879207  1.20767426  1.53753513  1.73767174  0.51176561  0.63441558
 -0.02674687 -0.02015614 -0.14425062 -0.01769131  0.13597106 -0.04687692
 -0.08034057 -0.0786155  -0.07002627]
[ 0.41195377  0.48613661  1.09190033  1.42987596  0.44644893  1.66007107
  1.01867012  1.68775503  1.77926825  1.2867577   1.10985008  0.49204305
  1.28360444  1.21884988  1.5412025   1.74939007  0.51378024  0.64055453
 -0.01010103 -0.0031937  -0.13051713 -0.00602817  0.15246568 -0.0320789
 -0.06397794 -0.05764778 -0.04863882]
[ 0.42340279  0.4909575   1.0903249   1.4370504   0.47732347  1.67403131
  1.03173079  1.69079736  1.7811098   1.28768983  1.11783223  0.49909305
  1.28901862  1.23139953  1.55004083  1.76303763  0.51466347  0.64844131
  0.00819395  0.01770698 -0.11189723  0.00658183  0.16923301 -0.01460987
 -0.04673553 -0.03251962 -0.02697917]
[ 4.08248787e-01  4.90699383e-01  1.09518772e+00  1.42754878e+00
  4.75112382e-01  1.66281636e+00  1.02150545e+00  1.69143020e+00
  1.78161120e+00  1.28482911e+00  1.10359987e+00  4.94422803e-01
  1.28395353e+00  1.22311561e+00  1.54922803e+00  1.75664407e+00
  5.11871074e-01  6.47318130e-01 -6.77275635e-04  1.12119905e-02
 -1.23476913e-01 -7.04061441e-03  1.55281192e-01 -2.61436115e-02
 -5.99194986e-02 -4.30666777e-02 -3.89796750e-02]
[ 3.94485186e-01  4.85030004e-01  1.10095052e+00  1.41638657e+00
  4.52074816e-01  1.65071097e+00  1.00952622e+00  1.68912701e+00
  1.78103685e+00  1.28399353e+00  1.09120930e+00  4.87199577e-01
  1.27829506e+00  1.21132763e+00  1.54452355e+00  1.74624118e+00
  5.10059760e-01  6.41339592e-01 -9.32285483e-03 -2.01817190e-04
 -1.38538122e-01 -2.06193238e-02  1.40794417e-01 -4.10231818e-02
 -7.33939640e-02 -6.15131429e-02 -5.43141662e-02]
[ 0.40473788  0.48192495  1.10235227  1.41992393  0.44710172  1.65739059
  1.0134288   1.68729941  1.78322746  1.28661883  1.09667561  0.48784957
  1.28368847  1.21472076  1.547144    1.74986046  0.51234001  0.64061217
  0.00190354  0.01167999 -0.1298234  -0.00961947  0.14764923 -0.03118108
 -0.05954691 -0.05017333 -0.04192105]
[ 0.4142578   0.48186084  1.10055456  1.42654677  0.45168937  1.66637931
  1.01785907  1.68604567  1.78384069  1.28742914  1.1011859   0.49092673
  1.29031747  1.22226784  1.55478656  1.75441841  0.51550437  0.64080242
  0.01293217  0.02365472 -0.11898139  0.00323441  0.15783178 -0.01922565
 -0.04506451 -0.03582689 -0.02411459]
[ 0.40687795  0.48407943  1.10380919  1.41926078  0.44548133  1.66040915
  1.006254    1.68469637  1.78467189  1.2865978   1.09093559  0.4899035
  1.28670339  1.21715048  1.56082934  1.75167615  0.51496999  0.64120934
  0.00202286  0.01640714 -0.12734806 -0.00363902  0.15112976 -0.02494548
 -0.05609058 -0.04412894 -0.02829603]
[ 0.39840903  0.48875489  1.10590558  1.41429548  0.45128769  1.65492698
  0.99961483  1.68366354  1.78646735  1.28503675  1.07856585  0.48830659
  1.28303432  1.21241047  1.56427436  1.74741546  0.51401884  0.64268823
 -0.00774753  0.00912484 -0.13649137 -0.01510503  0.14308024 -0.03292905
 -0.06723863 -0.05548906 -0.03393043 -0.14762993 -0.14763057 -0.14763013]
[ 0.44393474  0.48767317  1.09418433  1.44622529  0.4643287   1.70852704
  1.04941197  1.68453353  1.79187706  1.3002121   1.12828846  0.50642476
  1.31098308  1.2446923   1.58040843  1.77756602  0.52271174  0.65657484
  0.05208876  0.06686017 -0.07859401  0.04350456  0.20085075  0.02479823
  0.00280506  0.01194225  0.03627263 -0.00270342 -0.00503728 -0.00320103]
[ 0.41527447  0.47969693  1.10541114  1.42618713  0.4248661   1.68224126
  1.02685365  1.68529347  1.79244704  1.30060391  1.10555628  0.49020647
  1.29464279  1.22117141  1.57800365  1.75551652  0.51956568  0.64901543
  0.0260653   0.03962772 -0.10669957  0.0157843   0.17258294 -0.00389421
 -0.0271952  -0.0199293   0.00571082 -0.04068873 -0.05114057 -0.04628571]
[ 3.81030373e-01  4.78381892e-01  1.11587890e+00  1.40126709e+00
  3.97597093e-01  1.64349388e+00  9.91474795e-01  1.68518515e+00
  1.79142319e+00  1.29159590e+00  1.06704797e+00  4.73383716e-01
  1.27284658e+00  1.19417165e+00  1.58104945e+00  1.72777640e+00
  5.10617107e-01  6.43849085e-01 -1.45623915e-02 -6.71014772e-04
 -1.47101986e-01 -2.84187624e-02  1.32643899e-01 -4.52230904e-02
 -7.35171048e-02 -6.45750517e-02 -3.83034397e-02 -1.00906321e-01
 -1.18027751e-01 -1.09803601e-01]
[ 0.40959411  0.48591404  1.1066349   1.4225119   0.42279705  1.66786596
  1.01379384  1.68785631  1.79667216  1.29678719  1.08415272  0.48961561
  1.28752719  1.21894865  1.60243967  1.7489642   0.51621207  0.65504586
  0.01033088  0.02689826 -0.12021113 -0.00539204  0.16027665 -0.01847539
 -0.04619138 -0.03079358 -0.00692872 -0.05947488 -0.07757221 -0.06631218]
[ 0.44159014  0.49060125  1.09750907  1.44517916  0.43869573  1.69614236
  1.04063245  1.68705193  1.79951052  1.3015358   1.10890649  0.50848273
  1.30258142  1.24202315  1.62012647  1.77174118  0.52493004  0.66623334
  0.03946949  0.05739856 -0.08899765  0.02175302  0.18978516  0.01188731
 -0.01438074  0.00515594  0.02729246 -0.01143051 -0.0329894  -0.01856337]
[ 0.42458621  0.48692949  1.10816796  1.42833554  0.39795947  1.67512574
  1.02086573  1.6840519   1.79470747  1.29753307  1.08919805  0.50090401
  1.28526185  1.22119405  1.61265665  1.75508979  0.52639487  0.66358255
  0.01759638  0.03429078 -0.11004022 -0.00185252  0.16605887 -0.01044012
 -0.03779768 -0.01791732  0.00367978 -0.04128472 -0.06670922 -0.04915698]
[ 0.39871447  0.48659906  1.11912263  1.40706399  0.37316641  1.6515653
  0.99857069  1.68059715  1.79017127  1.29233997  1.06812208  0.49387639
  1.26661672  1.19777022  1.60450272  1.73825724  0.52443777  0.65992618
 -0.00834479  0.00872292 -0.1336569  -0.02864485  0.13963681 -0.03602987
 -0.06595192 -0.04596564 -0.02301532 -0.07742813 -0.10370216 -0.08260095]
[ 4.11946772e-01  4.94244879e-01  1.11528053e+00  1.41810468e+00
  3.83654095e-01  1.66507742e+00  1.01494600e+00  1.68206853e+00
  1.79236488e+00  1.29634678e+00  1.08605628e+00  5.09584068e-01
  1.27423747e+00  1.21159194e+00  1.61259060e+00  1.75424566e+00
  5.31137819e-01  6.71429543e-01  6.98433760e-03  2.66562111e-02
 -1.14398905e-01 -1.27526080e-02  1.56384744e-01 -1.77927302e-02
 -4.69527024e-02 -2.70638803e-02  3.28636249e-04 -5.67131335e-02
 -8.04243972e-02 -5.68725786e-02]
[ 0.42617288  0.50102959  1.10965073  1.4287526   0.39616233  1.68122542
  1.03546786  1.68374407  1.79538226  1.30188611  1.10727969  0.52682189
  1.28500115  1.22890576  1.61744913  1.77351551  0.53886214  0.67989742
  0.02543109  0.04853843 -0.09006827  0.00557253  0.17689871  0.00348693
 -0.02547737 -0.00325059  0.02651108 -0.03179337 -0.05046886 -0.02780982]
[ 0.41106619  0.50293504  1.11240198  1.41554006  0.37773153  1.66521305
  1.02621123  1.68471315  1.7934409   1.2999909   1.09554802  0.52522237
  1.27773232  1.21939595  1.61093628  1.76630944  0.53618963  0.6733272
  0.0110133   0.03691699 -0.10021566 -0.00871389  0.16340326 -0.01076353
 -0.0418564  -0.01710277  0.01540158 -0.05248797 -0.06457746 -0.04683794]
[ 3.93390785e-01  5.00503168e-01  1.11584082e+00  1.40164441e+00
  3.56490564e-01  1.64465673e+00  1.01031417e+00  1.68594149e+00
  1.78947731e+00  1.29654612e+00  1.07846318e+00  5.19468068e-01
  1.26845772e+00  1.20716704e+00  1.60234268e+00  1.75391067e+00
  5.32784727e-01  6.66447841e-01 -7.95395248e-03  2.25676119e-02
 -1.14972853e-01 -2.67057366e-02  1.47369585e-01 -3.00028892e-02
 -6.20301324e-02 -3.40991872e-02 -1.72975534e-03 -7.84627547e-02
 -8.54032732e-02 -7.37013161e-02]
[ 4.00325693e-01  5.00026215e-01  1.10997377e+00  1.41000311e+00
  3.56385744e-01  1.64870949e+00  1.01538623e+00  1.68673151e+00
  1.78832579e+00  1.29736388e+00  1.08614328e+00  5.30035509e-01
  1.27547505e+00  1.21700303e+00  1.60756946e+00  1.76234218e+00
  5.34952457e-01  6.71968865e-01  1.17607631e-03  3.45105405e-02
 -1.03250956e-01 -1.82503414e-02  1.57979653e-01 -2.34925068e-02
 -5.22613448e-02 -2.15476553e-02  9.43106047e-03 -6.81516262e-02
 -7.12075440e-02 -6.42010231e-02]
[ 0.41166267  0.49936835  1.10450568  1.42229292  0.35759233  1.66166543
  1.02740867  1.68930976  1.79014922  1.29863561  1.09920706  0.54294172
  1.28535461  1.22805581  1.61494289  1.77531477  0.5387931   0.67796657
  0.01663737  0.05005114 -0.08636693 -0.00447486  0.17267068 -0.01252125
 -0.0352507  -0.00329747  0.02684558 -0.04934439 -0.04972951 -0.04556384]
[ 0.39942773  0.49937067  1.10750264  1.41708338  0.34672397  1.65446609
  1.02077205  1.69171801  1.79114024  1.29303995  1.09114371  0.54051198
  1.28019698  1.22064652  1.61234963  1.77286766  0.54165423  0.67959842
  0.01004344  0.04330038 -0.09226185 -0.01190558  0.16452768 -0.02133143
 -0.04385637 -0.01083056  0.01914993 -0.05999095 -0.05855095 -0.05534979]
[ 3.85077850e-01  5.00796926e-01  1.11061083e+00  1.40754567e+00
  3.35080838e-01  1.64254201e+00  1.01243282e+00  1.69376117e+00
  1.79175809e+00  1.28692294e+00  1.07697519e+00  5.34900139e-01
  1.27231344e+00  1.20924679e+00  1.61008961e+00  1.76687589e+00
  5.43359092e-01  6.78530037e-01 -1.53499156e-03  3.12780882e-02
 -1.05213372e-01 -2.42285187e-02  1.52962971e-01 -3.40182699e-02
 -5.61380761e-02 -2.28683133e-02  5.97987013e-03 -7.82781788e-02
 -7.42101420e-02 -6.94918921e-02]
[ 0.39066767  0.50461026  1.11187033  1.40961748  0.33655429  1.64542339
  1.01977157  1.69694112  1.79634226  1.28578488  1.07927149  0.53912941
  1.27549935  1.21215133  1.61249444  1.7736073   0.55028464  0.68675126
  0.00279086  0.03803137 -0.09927879 -0.01802903  0.15928366 -0.02810547
 -0.05038334 -0.01573615  0.01127742 -0.07122369 -0.06602776 -0.06140956]
[ 0.39981126  0.50790799  1.11263816  1.41647396  0.3353715   1.65272277
  1.02985872  1.69908797  1.8013805   1.28727658  1.08740551  0.54469734
  1.28088639  1.21692176  1.61379949  1.78306899  0.55871419  0.69763249
  0.01191585  0.05006031 -0.0892269  -0.00715905  0.16934805 -0.01953553
 -0.04027136 -0.0047669   0.02345532 -0.05652946 -0.05174683 -0.04723626]
[ 0.39328665  0.5074469   1.11367773  1.41368605  0.32748721  1.6460725
  1.02536501  1.70073918  1.80266944  1.28657524  1.0829316   0.54002949
  1.27725056  1.21122136  1.61713833  1.78089261  0.55718125  0.69964892
  0.00544883  0.04639384 -0.0926787  -0.01155515  0.16452743 -0.02470946
 -0.04356696 -0.01145431  0.01990689 -0.06175676 -0.05529265 -0.05210286
 -0.16895256 -0.16895262 -0.16895258]
[ 4.22631376e-01  5.03005157e-01  1.10307465e+00  1.43743244e+00
  3.30847219e-01  1.67862840e+00  1.05624458e+00  1.70291179e+00
  1.80430691e+00  1.30241308e+00  1.13050880e+00  5.52694931e-01
  1.30186780e+00  1.23762072e+00  1.63220926e+00  1.80994853e+00
  5.65387706e-01  7.15118947e-01  4.69915447e-02  8.78736535e-02
 -5.29245025e-02  2.88234886e-02  2.02975454e-01  1.42109918e-02
  3.64102597e-03  3.10309825e-02  6.40852406e-02 -5.88096455e-03
 -1.60328684e-03 -1.52215473e-04 -3.79391362e-02 -4.64848554e-02
 -4.22369220e-02]
[ 0.39667011  0.49732098  1.11160295  1.41631558  0.29326243  1.65093686
  1.0302279   1.70732535  1.80111305  1.30000376  1.11097634  0.53288603
  1.28500375  1.21760231  1.62782572  1.79079699  0.55925378  0.71093931
  0.02292605  0.06485118 -0.07757653  0.00274847  0.1760456  -0.01156629
 -0.0219783   0.00326993  0.03922347 -0.03597982 -0.03190121 -0.02954563
 -0.10352134 -0.11627952 -0.11571184]
[ 0.37758838  0.49898854  1.12081771  1.40037116  0.28360517  1.63007589
  1.00896798  1.71158737  1.79764035  1.2945897   1.0956304   0.52297359
  1.2736089   1.20614149  1.63306204  1.78011158  0.55475811  0.71254893
  0.00392462  0.05018171 -0.09481319 -0.01872542  0.15781706 -0.02902669
 -0.04175569 -0.01466076  0.02101524 -0.05981627 -0.05270124 -0.04950133
 -0.15725356 -0.16399592 -0.16755061]
[ 4.02064358e-01  5.06437229e-01  1.11385656e+00  1.42003493e+00
  3.06439471e-01  1.65538937e+00  1.03181657e+00  1.71488560e+00
  1.80486393e+00  1.29883412e+00  1.12657168e+00  5.41570242e-01
  1.28983095e+00  1.23426841e+00  1.65283557e+00  1.80809885e+00
  5.62964646e-01  7.31507519e-01  3.19564907e-02  8.13187209e-02
 -6.40855691e-02  6.69530468e-03  1.87617376e-01  8.94515767e-04
 -1.11469082e-02  1.82231849e-02  5.40558593e-02 -2.75053696e-02
 -1.56532184e-02 -1.22707464e-02 -1.00545025e-01 -9.99918752e-02
 -1.11616899e-01]
[ 0.40964776  0.51473777  1.11128642  1.42035785  0.30632586  1.65866465
  1.03636664  1.71362084  1.80934664  1.29484137  1.13062783  0.54722601
  1.29132011  1.23968516  1.6566821   1.81493294  0.57157457  0.73848643
  0.03714401  0.08779902 -0.0580631   0.00895108  0.19233665  0.0044399
 -0.00403084  0.02587579  0.06083247 -0.02284569 -0.00850957 -0.00678625
 -0.09117963 -0.08418804 -0.10800478]
[ 3.91506971e-01  5.18592995e-01  1.11748762e+00  1.39738637e+00
  2.79953072e-01  1.63548775e+00  1.01643368e+00  1.71031675e+00
