1.036700000000000177e+00,2.040330000000000421e+00,2.737019999999999786e+00,3.989090000000000025e+00,5.214350000000001373e+00,6.133570000000000633e+00,7.017680000000001250e+00,7.878199999999999648e+00,8.788499999999999091e+00,9.935720000000003438e+00,1.105747000000000035e+01,1.221410999999999980e+01,1.303673999999999822e+01,1.379201999999999906e+01,1.493262000000000000e+01,1.601285999999999987e+01,1.666424999999999557e+01,1.800474000000000530e+01,1.917971000000000359e+01,1.999918999999999869e+01,2.099983999999999895e+01,2.200096000000000274e+01
1.042060000000000208e+00,2.046250000000000568e+00,2.719369999999999621e+00,3.988989999999999814e+00,5.229210000000001024e+00,6.145630000000000592e+00,7.017790000000001527e+00,7.876519999999999300e+00,8.772759999999999891e+00,9.931920000000003412e+00,1.106418999999999997e+01,1.223570999999999920e+01,1.304161999999999821e+01,1.377679999999999971e+01,1.492971000000000004e+01,1.601231999999999900e+01,1.664678999999999576e+01,1.800246000000000635e+01,1.918775000000000475e+01,1.999934000000000012e+01,2.099915000000000020e+01,2.200103000000000364e+01
1.045830000000000259e+00,2.052170000000000716e+00,2.703909999999999592e+00,3.988559999999999661e+00,5.244060000000001054e+00,6.159300000000000885e+00,7.015850000000001252e+00,7.876099999999999213e+00,8.758129999999999526e+00,9.927010000000002776e+00,1.107058999999999926e+01,1.225800999999999874e+01,1.304752999999999830e+01,1.376224000000000025e+01,1.492562999999999995e+01,1.601098999999999961e+01,1.663143999999999423e+01,1.800085000000000690e+01,1.919422000000000494e+01,1.999839000000000055e+01,2.099893000000000143e+01,2.200123000000000317e+01
1.050660000000000149e+00,2.058090000000000863e+00,2.688769999999999438e+00,3.989139999999999464e+00,5.257330000000001391e+00,6.173530000000001294e+00,7.015720000000000844e+00,7.877159999999999052e+00,8.743549999999999045e+00,9.922400000000003217e+00,1.107726999999999862e+01,1.227874999999999872e+01,1.305259999999999820e+01,1.374934999999999974e+01,1.492139000000000060e+01,1.600842000000000098e+01,1.661787999999999599e+01,1.799870000000000658e+01,1.919945000000000590e+01,1.999800000000000111e+01,2.099912000000000134e+01,2.200176000000000442e+01
1.054980000000000251e+00,2.064110000000000777e+00,2.675059999999999327e+00,3.989549999999999486e+00,5.268590000000001439e+00,6.187460000000001514e+00,7.015210000000000612e+00,7.878179999999998628e+00,8.731879999999998532e+00,9.919020000000003279e+00,1.108385999999999783e+01,1.229878999999999856e+01,1.305913999999999753e+01,1.373634999999999984e+01,1.491791000000000089e+01,1.600731999999999999e+01,1.660598999999999492e+01,1.799615000000000720e+01,1.920302000000000575e+01,1.999871000000000265e+01,2.099861000000000288e+01,2.200109000000000492e+01
1.059150000000000258e+00,2.069620000000000903e+00,2.663289999999999491e+00,3.989249999999999297e+00,5.280010000000001646e+00,6.200220000000001619e+00,7.013550000000000395e+00,7.880119999999998903e+00,8.719199999999998951e+00,9.915800000000002612e+00,1.108997999999999706e+01,1.231918999999999897e+01,1.306676999999999822e+01,1.372507000000000055e+01,1.491508000000000145e+01,1.600547999999999860e+01,1.659561999999999315e+01,1.799325000000000685e+01,1.920434000000000552e+01,1.999852000000000274e+01,2.099977000000000160e+01,2.200050000000000594e+01
1.063740000000000352e+00,2.075380000000000891e+00,2.653619999999999646e+00,3.988409999999999123e+00,5.290220000000001477e+00,6.212740000000001928e+00,7.012970000000000148e+00,7.883749999999999147e+00,8.708059999999999690e+00,9.914170000000002148e+00,1.109552999999999656e+01,1.233895999999999837e+01,1.307425999999999888e+01,1.371426000000000123e+01,1.491297000000000139e+01,1.600360999999999834e+01,1.658502999999999261e+01,1.799083000000000609e+01,1.920542000000000726e+01,1.999838000000000449e+01,2.099911000000000172e+01,2.200042000000000542e+01
1.068750000000000311e+00,2.081250000000000711e+00,2.644929999999999559e+00,3.989459999999999340e+00,5.300000000000001599e+00,6.225170000000002091e+00,7.012299999999999756e+00,7.887799999999999478e+00,8.697699999999999321e+00,9.913530000000001507e+00,1.110182999999999609e+01,1.235759999999999792e+01,1.308213999999999899e+01,1.370422000000000118e+01,1.491150000000000198e+01,1.600154999999999816e+01,1.657703999999999311e+01,1.798870000000000502e+01,1.920601000000000624e+01,1.999926000000000315e+01,2.099790000000000134e+01,2.200136000000000536e+01
1.073110000000000230e+00,2.085840000000000583e+00,2.634449999999999736e+00,3.989399999999999391e+00,5.309310000000001750e+00,6.238130000000001729e+00,7.010060000000000180e+00,7.892709999999999226e+00,8.688939999999998776e+00,9.910600000000002296e+00,1.110799999999999521e+01,1.237489999999999846e+01,1.309051999999999971e+01,1.369595000000000162e+01,1.491121000000000230e+01,1.599868999999999808e+01,1.657087999999999184e+01,1.798591000000000406e+01,1.920592000000000610e+01,1.999987000000000137e+01,2.099678000000000111e+01,2.200136000000000536e+01
1.077200000000000157e+00,2.090790000000000592e+00,2.625739999999999519e+00,3.991059999999999608e+00,5.318070000000001407e+00,6.249830000000001995e+00,7.008750000000000036e+00,7.897999999999998799e+00,8.679479999999998086e+00,9.909620000000002094e+00,1.111412999999999585e+01,1.239238999999999891e+01,1.309956000000000031e+01,1.368840000000000146e+01,1.490912000000000148e+01,1.599608999999999881e+01,1.656613999999999010e+01,1.798336000000000467e+01,1.920418000000000447e+01,1.999918000000000262e+01,2.099781000000000120e+01,2.200165000000000504e+01
1.080600000000000227e+00,2.094530000000000669e+00,2.618909999999999627e+00,3.991949999999999665e+00,5.327260000000001661e+00,6.261100000000001664e+00,7.006750000000000256e+00,7.902619999999998868e+00,8.673109999999997655e+00,9.908400000000002095e+00,1.112024999999999508e+01,1.240840999999999816e+01,1.310918999999999990e+01,1.368151000000000117e+01,1.490904000000000096e+01,1.599548999999999843e+01,1.656055999999999173e+01,1.797981000000000407e+01,1.920275000000000531e+01,2.000022000000000233e+01,2.099769000000000219e+01,2.200134000000000611e+01
1.083770000000000122e+00,2.099860000000000504e+00,2.612569999999999837e+00,3.992969999999999686e+00,5.335420000000001828e+00,6.273420000000001551e+00,7.005080000000000418e+00,7.908899999999999153e+00,8.665049999999997254e+00,9.908120000000002037e+00,1.112719999999999487e+01,1.242480999999999902e+01,1.311749999999999972e+01,1.367479000000000156e+01,1.490876000000000090e+01,1.599240999999999779e+01,1.655714999999999293e+01,1.797774000000000427e+01,1.919970000000000354e+01,2.000022000000000233e+01,2.099676000000000187e+01,2.200226000000000681e+01
1.088080000000000158e+00,2.103890000000000704e+00,2.606479999999999908e+00,3.994039999999999591e+00,5.342510000000001646e+00,6.285500000000001641e+00,7.003780000000000783e+00,7.915599999999999525e+00,8.657339999999997815e+00,9.908160000000002299e+00,1.113347999999999516e+01,1.243981999999999921e+01,1.312680999999999898e+01,1.366747000000000156e+01,1.490950000000000131e+01,1.598995999999999817e+01,1.655564999999999287e+01,1.797673000000000343e+01,1.919612000000000407e+01,1.999943000000000382e+01,2.099675000000000225e+01,2.200274000000000640e+01
1.089540000000000175e+00,2.107560000000000766e+00,2.600389999999999979e+00,3.993849999999999678e+00,5.349090000000001233e+00,6.297340000000001936e+00,7.001850000000001017e+00,7.921659999999999258e+00,8.649519999999997211e+00,9.908150000000002677e+00,1.113990999999999509e+01,1.245648999999999873e+01,1.313736999999999888e+01,1.366255000000000130e+01,1.490920000000000201e+01,1.598752999999999780e+01,1.655385999999999314e+01,1.797575000000000500e+01,1.919315000000000282e+01,1.999867000000000417e+01,2.099639000000000166e+01,2.200355000000000771e+01
1.091030000000000166e+00,2.111780000000000879e+00,2.594539999999999846e+00,3.993309999999999693e+00,5.355700000000001459e+00,6.309260000000001867e+00,7.001980000000001425e+00,7.927169999999999384e+00,8.644829999999997128e+00,9.908180000000003318e+00,1.114599999999999547e+01,1.247065999999999875e+01,1.314751999999999832e+01,1.365594000000000108e+01,1.490982000000000163e+01,1.598611999999999789e+01,1.655235999999999308e+01,1.797485000000000355e+01,1.918927000000000405e+01,1.999986000000000530e+01,2.099730000000000274e+01,2.200391000000000830e+01
1.094040000000000123e+00,2.117510000000000669e+00,2.588879999999999626e+00,3.993969999999999576e+00,5.362920000000001686e+00,6.320620000000001681e+00,7.000890000000001834e+00,7.933839999999999115e+00,8.639219999999996347e+00,9.908850000000002822e+00,1.115239999999999476e+01,1.248451999999999806e+01,1.315743999999999758e+01,1.365013000000000076e+01,1.491042000000000201e+01,1.598463999999999707e+01,1.655137999999999465e+01,1.797440000000000282e+01,1.918471000000000259e+01,1.999930000000000518e+01,2.099774000000000385e+01,2.200303000000000964e+01
1.095570000000000155e+00,2.122560000000000890e+00,2.582869999999999777e+00,3.994339999999999780e+00,5.368730000000002001e+00,6.332970000000001320e+00,7.000090000000001922e+00,7.940619999999999123e+00,8.633159999999996614e+00,9.910970000000002500e+00,1.115906999999999449e+01,1.249745999999999846e+01,1.316873999999999789e+01,1.364437000000000033e+01,1.491193000000000168e+01,1.598179999999999623e+01,1.655122999999999323e+01,1.797293000000000163e+01,1.918086000000000269e+01,1.999966000000000577e+01,2.099800000000000466e+01,2.200261000000001133e+01
1.097820000000000240e+00,2.125710000000001099e+00,2.577069999999999972e+00,3.994959999999999845e+00,5.374660000000002213e+00,6.345640000000001280e+00,6.999250000000001748e+00,7.947649999999999437e+00,8.627709999999996882e+00,9.911660000000003024e+00,1.116450999999999460e+01,1.251098999999999783e+01,1.317987999999999715e+01,1.363813000000000031e+01,1.491355000000000253e+01,1.597931999999999597e+01,1.655232999999999421e+01,1.797140000000000271e+01,1.917616000000000298e+01,2.000020000000000664e+01,2.099719000000000335e+01,2.200296000000001229e+01
1.100370000000000292e+00,2.128060000000000951e+00,2.572140000000000093e+00,3.995199999999999640e+00,5.381020000000002135e+00,6.357590000000000963e+00,6.998350000000002069e+00,7.954849999999999532e+00,8.622569999999996071e+00,9.912960000000003546e+00,1.117050999999999483e+01,1.252343999999999724e+01,1.319256999999999636e+01,1.363427000000000078e+01,1.491485000000000305e+01,1.597869999999999635e+01,1.655357999999999308e+01,1.797019000000000233e+01,1.917142000000000124e+01,2.000014000000000536e+01,2.099622000000000455e+01,2.200319000000001068e+01
1.102360000000000229e+00,2.131380000000000940e+00,2.566320000000000157e+00,3.996169999999999778e+00,5.387430000000001939e+00,6.369520000000001403e+00,6.997830000000002215e+00,7.962499999999999467e+00,8.616139999999996135e+00,9.914470000000003225e+00,1.117644999999999555e+01,1.253497999999999735e+01,1.320605999999999547e+01,1.362958000000000069e+01,1.491456000000000337e+01,1.597587999999999653e+01,1.655573999999999302e+01,1.796933000000000291e+01,1.916692000000000107e+01,1.999909000000000603e+01,2.099608000000000629e+01,2.200251000000001156e+01
1.103660000000000307e+00,2.133820000000000938e+00,2.562180000000000124e+00,3.996289999999999676e+00,5.392910000000002313e+00,6.381500000000001727e+00,6.996700000000002362e+00,7.971829999999999750e+00,8.611379999999996926e+00,9.915940000000002641e+00,1.118319999999999581e+01,1.254711999999999783e+01,1.321933999999999543e+01,1.362543000000000148e+01,1.491652000000000378e+01,1.597334999999999638e+01,1.655931999999999249e+01,1.796893000000000384e+01,1.916087000000000273e+01,1.999869000000000696e+01,2.099546000000000490e+01,2.200244000000001066e+01
1.104780000000000317e+00,2.136610000000001008e+00,2.557060000000000333e+00,3.995839999999999836e+00,5.399200000000002220e+00,6.393360000000002152e+00,6.996970000000002798e+00,7.980199999999999960e+00,8.606749999999996348e+00,9.918280000000002872e+00,1.118971999999999589e+01,1.255901999999999852e+01,1.323302999999999585e+01,1.362229000000000134e+01,1.491826000000000363e+01,1.597039999999999615e+01,1.656205999999999179e+01,1.796820000000000306e+01,1.915537000000000134e+01,2.000015000000000853e+01,2.099377000000000493e+01,2.200195000000001144e+01
1.106930000000000414e+00,2.140440000000000786e+00,2.552960000000000118e+00,3.996519999999999850e+00,5.403290000000001925e+00,6.404690000000002215e+00,6.996680000000003119e+00,7.988800000000000345e+00,8.602699999999996905e+00,9.920510000000003714e+00,1.119522999999999513e+01,1.256896999999999842e+01,1.324649999999999572e+01,1.361749000000000187e+01,1.492081000000000301e+01,1.596922999999999604e+01,1.656591999999999132e+01,1.796941000000000344e+01,1.915079000000000065e+01,2.000051000000000911e+01,2.099383000000000621e+01,2.200041000000001290e+01
1.108650000000000357e+00,2.142990000000000617e+00,2.548610000000000042e+00,3.997379999999999711e+00,5.407860000000002110e+00,6.416210000000002189e+00,6.996340000000003556e+00,7.996760000000000090e+00,8.599389999999996093e+00,9.923080000000004119e+00,1.120154999999999568e+01,1.258004999999999818e+01,1.326053999999999533e+01,1.361305000000000121e+01,1.492283000000000293e+01,1.596636999999999595e+01,1.656995999999999114e+01,1.796845000000000425e+01,1.914554000000000045e+01,2.000145000000000906e+01,2.099359000000000464e+01,2.200050000000001305e+01
1.110260000000000247e+00,2.145150000000000556e+00,2.544010000000000105e+00,3.998499999999999499e+00,5.413900000000001711e+00,6.428190000000002513e+00,6.996980000000003308e+00,8.004889999999999617e+00,8.595899999999996766e+00,9.926510000000003942e+00,1.120862999999999587e+01,1.259092999999999840e+01,1.327477999999999447e+01,1.360895000000000188e+01,1.492507000000000339e+01,1.596474999999999511e+01,1.657506999999998953e+01,1.796922000000000352e+01,1.914021999999999935e+01,2.000242000000000786e+01,2.099488000000000554e+01,2.200048000000001380e+01
1.112430000000000252e+00,2.147580000000000489e+00,2.540090000000000181e+00,3.999259999999999593e+00,5.418740000000001444e+00,6.439120000000002619e+00,6.997010000000003060e+00,8.011179999999999524e+00,8.591539999999996624e+00,9.928870000000003415e+00,1.121470999999999663e+01,1.259996999999999900e+01,1.328898999999999475e+01,1.360455000000000148e+01,1.492582000000000342e+01,1.596318999999999555e+01,1.657959999999998857e+01,1.797016000000000346e+01,1.913506999999999891e+01,2.000309000000000736e+01,2.099418000000000717e+01,2.200050000000001305e+01
1.113760000000000305e+00,2.149810000000000443e+00,2.536010000000000097e+00,3.999739999999999629e+00,5.424080000000001789e+00,6.451220000000002841e+00,6.996620000000002726e+00,8.018609999999998905e+00,8.588999999999996859e+00,9.932210000000003092e+00,1.122102999999999717e+01,1.260913999999999824e+01,1.330456999999999468e+01,1.360091000000000072e+01,1.492853000000000385e+01,1.596039999999999637e+01,1.658460999999998720e+01,1.797159000000000262e+01,1.912896999999999892e+01,2.000411000000000783e+01,2.099433000000000860e+01,2.199947000000001296e+01
1.115030000000000410e+00,2.151620000000000310e+00,2.530870000000000175e+00,4.000469999999999970e+00,5.429520000000001900e+00,6.462230000000002583e+00,6.996420000000002304e+00,8.026169999999998694e+00,8.585669999999996804e+00,9.936350000000002680e+00,1.122662999999999656e+01,1.261844999999999750e+01,1.332056999999999469e+01,1.359783000000000008e+01,1.493138000000000432e+01,1.595798999999999701e+01,1.659042999999998713e+01,1.797284000000000148e+01,1.912314999999999898e+01,2.000456000000000856e+01,2.099361000000000743e+01,2.200054000000001153e+01
1.116730000000000445e+00,2.152690000000000214e+00,2.526450000000000085e+00,4.000239999999999796e+00,5.434980000000002143e+00,6.474830000000002528e+00,6.995950000000002333e+00,8.034229999999999094e+00,8.582889999999997244e+00,9.939350000000002794e+00,1.123200999999999716e+01,1.262783999999999729e+01,1.333509999999999529e+01,1.359505000000000052e+01,1.493435000000000379e+01,1.595515999999999757e+01,1.659682999999998643e+01,1.797346000000000288e+01,1.911658999999999864e+01,2.000504000000000815e+01,2.099277000000000726e+01,2.199942000000001130e+01
1.118430000000000479e+00,2.154960000000000431e+00,2.521850000000000147e+00,4.000149999999999650e+00,5.440380000000001992e+00,6.485810000000002518e+00,6.996630000000002347e+00,8.041239999999998389e+00,8.579849999999996868e+00,9.942360000000002529e+00,1.123751999999999640e+01,1.263560999999999801e+01,1.335021999999999487e+01,1.359166000000000096e+01,1.493690000000000317e+01,1.595382999999999818e+01,1.660306999999998467e+01,1.797474000000000416e+01,1.911064000000000007e+01,2.000487000000000748e+01,2.099326000000000647e+01,2.199874000000001217e+01
1.118760000000000421e+00,2.156340000000000590e+00,2.517689999999999984e+00,4.000259999999999927e+00,5.445110000000002337e+00,6.497240000000002347e+00,6.996960000000002289e+00,8.049599999999998090e+00,8.576679999999996085e+00,9.945880000000002497e+00,1.124357999999999613e+01,1.264361999999999853e+01,1.336630999999999503e+01,1.358909000000000056e+01,1.493965000000000387e+01,1.595204999999999806e+01,1.661061999999998307e+01,1.797650000000000503e+01,1.910403000000000162e+01,2.000434000000000623e+01,2.099435000000000784e+01,2.199860000000001392e+01
1.120550000000000379e+00,2.157850000000000712e+00,2.513079999999999981e+00,4.001260000000000261e+00,5.449410000000002086e+00,6.508690000000002307e+00,6.996890000000002274e+00,8.056459999999997734e+00,8.573319999999995389e+00,9.949050000000003280e+00,1.125009999999999621e+01,1.265081999999999773e+01,1.338232999999999429e+01,1.358637000000000050e+01,1.494232000000000404e+01,1.594887999999999728e+01,1.661882999999998134e+01,1.797809000000000523e+01,1.909796000000000049e+01,2.000400000000000489e+01,2.099384000000000938e+01,2.199775000000001413e+01
1.121030000000000415e+00,2.158970000000000500e+00,2.508300000000000196e+00,4.002640000000000420e+00,5.455800000000001759e+00,6.520770000000002398e+00,6.996850000000002012e+00,8.064939999999998221e+00,8.570819999999995886e+00,9.951880000000002724e+00,1.125674999999999670e+01,1.265808999999999784e+01,1.339890999999999366e+01,1.358364000000000082e+01,1.494573000000000462e+01,1.594763999999999804e+01,1.662766999999998063e+01,1.798021000000000669e+01,1.909253999999999962e+01,2.000396000000000640e+01,2.099473000000000766e+01,2.199636000000001346e+01
1.121690000000000520e+00,2.160000000000000586e+00,2.504320000000000324e+00,4.002720000000000056e+00,5.460550000000001347e+00,6.532670000000002197e+00,6.997450000000002390e+00,8.074249999999997485e+00,8.569429999999995218e+00,9.954210000000003333e+00,1.126267999999999603e+01,1.266606999999999772e+01,1.341633999999999283e+01,1.358017000000000074e+01,1.494964000000000404e+01,1.594398999999999766e+01,1.663640999999998016e+01,1.798170000000000712e+01,1.908652999999999977e+01,2.000457000000000818e+01,2.099519000000000801e+01,2.199689000000001471e+01
1.122540000000000537e+00,2.161300000000000665e+00,2.500380000000000269e+00,4.002740000000000187e+00,5.466280000000001138e+00,6.542940000000002421e+00,6.996310000000002027e+00,8.082769999999998234e+00,8.568099999999995831e+00,9.956420000000003157e+00,1.126823999999999515e+01,1.267330999999999719e+01,1.343187999999999249e+01,1.357973000000000141e+01,1.495317000000000363e+01,1.594268999999999714e+01,1.664508999999997840e+01,1.798320000000000718e+01,1.908004000000000033e+01,2.000457000000000818e+01,2.099443000000000836e+01,2.199758000000001346e+01
1.123480000000000478e+00,2.162380000000000635e+00,2.496120000000000339e+00,4.002860000000000085e+00,5.472000000000001307e+00,6.555030000000002133e+00,6.996710000000001983e+00,8.090909999999997382e+00,8.566359999999995978e+00,9.960050000000002512e+00,1.127395999999999532e+01,1.268041999999999803e+01,1.344820999999999245e+01,1.357719000000000165e+01,1.495741000000000298e+01,1.594070999999999749e+01,1.665445999999997895e+01,1.798550000000000892e+01,1.907338000000000022e+01,2.000471000000000643e+01,2.099433000000000860e+01,2.199757000000001383e+01
1.124650000000000372e+00,2.163030000000000452e+00,2.490730000000000555e+00,4.003379999999999939e+00,5.477410000000001666e+00,6.565670000000002560e+00,6.997600000000002041e+00,8.099009999999998044e+00,8.564109999999995892e+00,9.962670000000002801e+00,1.127819999999999467e+01,1.268667999999999729e+01,1.346465999999999319e+01,1.357586000000000226e+01,1.496174000000000248e+01,1.593929999999999758e+01,1.666249999999998010e+01,1.798691000000000884e+01,1.906833999999999918e+01,2.000576000000000576e+01,2.099375000000000924e+01,2.199718000000001439e+01
1.126930000000000431e+00,2.163850000000000495e+00,2.487720000000000375e+00,4.002130000000000187e+00,5.481690000000001284e+00,6.576430000000002885e+00,6.997990000000002375e+00,8.106699999999998241e+00,8.561219999999995167e+00,9.966090000000003002e+00,1.128338999999999537e+01,1.269368999999999659e+01,1.348268999999999274e+01,1.357405000000000150e+01,1.496522000000000219e+01,1.593665999999999805e+01,1.667207999999997980e+01,1.798967000000000738e+01,1.906248000000000076e+01,2.000496000000000407e+01,2.099343000000001069e+01,2.199625000000001407e+01
1.128310000000000368e+00,2.165270000000000472e+00,2.485500000000000487e+00,4.001920000000000144e+00,5.486910000000000842e+00,6.587820000000002452e+00,6.999260000000002258e+00,8.114089999999997360e+00,8.559709999999995489e+00,9.968530000000003000e+00,1.128866999999999621e+01,1.269990999999999737e+01,1.350054999999999339e+01,1.357174000000000191e+01,1.496797000000000288e+01,1.593551999999999857e+01,1.668169999999998154e+01,1.799162000000000816e+01,1.905626000000000175e+01,2.000545000000000329e+01,2.099199000000001192e+01,2.199547000000001518e+01
1.128920000000000368e+00,2.165320000000000356e+00,2.482440000000000424e+00,4.001770000000000493e+00,5.491680000000000561e+00,6.599400000000002819e+00,6.999480000000001922e+00,8.122769999999997381e+00,8.557759999999994704e+00,9.972150000000002734e+00,1.129460999999999693e+01,1.270573999999999693e+01,1.351846999999999355e+01,1.357067000000000156e+01,1.497134000000000320e+01,1.593395999999999901e+01,1.669188999999998302e+01,1.799413000000000906e+01,1.904956000000000316e+01,2.000571000000000410e+01,2.099072000000001026e+01,2.199708000000001462e+01
1.130460000000000464e+00,2.165410000000000501e+00,2.479060000000000485e+00,4.003150000000000652e+00,5.496790000000000731e+00,6.609620000000003159e+00,7.001350000000002183e+00,8.130669999999996733e+00,8.557119999999994064e+00,9.976050000000002527e+00,1.129908999999999608e+01,1.271167999999999765e+01,1.353606999999999339e+01,1.356969000000000136e+01,1.497568000000000232e+01,1.593233999999999817e+01,1.670191999999998345e+01,1.799614000000000757e+01,1.904182000000000485e+01,2.000598000000000454e+01,2.099120000000000985e+01,2.199641000000001512e+01
1.131470000000000420e+00,2.166140000000000398e+00,2.476090000000000568e+00,4.002810000000000201e+00,5.501770000000000493e+00,6.621480000000003585e+00,7.002380000000002269e+00,8.138539999999997221e+00,8.555569999999994124e+00,9.979960000000001941e+00,1.130574999999999619e+01,1.271794999999999831e+01,1.355459999999999354e+01,1.356721000000000110e+01,1.498068000000000310e+01,1.593058999999999870e+01,1.671235999999998256e+01,1.799914000000000769e+01,1.903562000000000509e+01,2.000581000000000387e+01,2.099107000000001122e+01,2.199723000000001605e+01
1.133660000000000334e+00,2.166360000000000507e+00,2.473160000000000469e+00,4.003540000000000099e+00,5.506810000000000649e+00,6.632440000000003444e+00,7.003580000000002137e+00,8.146409999999997709e+00,8.552789999999994563e+00,9.983650000000002578e+00,1.131157999999999575e+01,1.272291999999999845e+01,1.357300999999999291e+01,1.356591000000000058e+01,1.498402000000000278e+01,1.592891999999999797e+01,1.672208999999998369e+01,1.800226000000000681e+01,1.902993000000000379e+01,2.000681000000000509e+01,2.099264000000001218e+01,2.199793000000001442e+01
